cancer	stage_id	run_id	analysis_version	metabolite_key	metabolite_name	gene	relationship_type	role_in_written_reaction	reaction	source_url	uniprot_accession	evidence_origin	mapping_status	status	reason	identity_basis	source_path	source_evidence	rhea_id	historical_reaction_id	relation_key	patient_analysis_this_round	functional_analysis_this_round	evidence_id
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00712	oleate (18:1n9)	ABHD6	enzyme	product_as_written	1-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	https://www.uniprot.org/uniprotkb/Q9BV23/entry	Q9BV23	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ABHD6.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	RHEA:38487		KEGG:C00712|ABHD6	NOT_RUN	NOT_RUN	M190E0220
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00712	oleate (18:1n9)	ABHD6	enzyme	product_as_written	3-(9Z-octadecenoyl)-sn-glycero-1-phospho-(3'-(9Z-octadecenoyl)-1'-sn-glycerol) + H2O = 3-(9Z-octadecenoyl)-sn-glycero-1-phospho-(1'-sn-glycerol) + (9Z)-octadecenoate + H(+)	https://www.uniprot.org/uniprotkb/Q9BV23/entry	Q9BV23	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ABHD6.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""26491015""}]"	RHEA:55712		KEGG:C00712|ABHD6	NOT_RUN	NOT_RUN	M190E0221
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00712	oleate (18:1n9)	ABHD6	enzyme	product_as_written	(S,S)-2-(9Z-octadecenoyl)-sn-glycero-1-phospho-(2'-(9Z-octadecenoyl)-1'-sn-glycerol) + H2O = (S,S)-2-(9Z-octadecenoyl)-sn-glycero-1-phospho-(1'-sn-glycerol) + (9Z)-octadecenoate + H(+)	https://www.uniprot.org/uniprotkb/Q9BV23/entry	Q9BV23	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ABHD6.json	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q8R2Y0""}]"	RHEA:55716		KEGG:C00712|ABHD6	NOT_RUN	NOT_RUN	M190E0222
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00712	oleate (18:1n9)	ABHD6	enzyme	product_as_written	(R,R)-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(2'-(9Z-octadecenoyl)-3'-sn-glycerol) + H2O = (R,R)-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(3'-sn-glycerol) + (9Z)-octadecenoate + H(+)	https://www.uniprot.org/uniprotkb/Q9BV23/entry	Q9BV23	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ABHD6.json	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q8R2Y0""}]"	RHEA:55804		KEGG:C00712|ABHD6	NOT_RUN	NOT_RUN	M190E0223
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00712	oleate (18:1n9)	ACSL1	enzyme	substrate_as_written	(9Z)-octadecenoate + ATP + CoA = (9Z)-octadecenoyl-CoA + AMP + diphosphate	https://www.uniprot.org/uniprotkb/P33121/entry	P33121	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ACSL1.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21242590""}]"	RHEA:33607		KEGG:C00712|ACSL1	NOT_RUN	NOT_RUN	M190E0224
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00712	oleate (18:1n9)	ACSL3	enzyme	substrate_as_written	(9Z)-octadecenoate + ATP + CoA = (9Z)-octadecenoyl-CoA + AMP + diphosphate	https://www.uniprot.org/uniprotkb/O95573/entry	O95573	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ACSL3.json	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q63151""}]"	RHEA:33607		KEGG:C00712|ACSL3	NOT_RUN	NOT_RUN	M190E0225
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00712	oleate (18:1n9)	ACSL5	enzyme	substrate_as_written	(9Z)-octadecenoate + ATP + CoA = (9Z)-octadecenoyl-CoA + AMP + diphosphate	https://www.uniprot.org/uniprotkb/Q9ULC5/entry	Q9ULC5	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ACSL5.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""33191500""}]"	RHEA:33607		KEGG:C00712|ACSL5	NOT_RUN	NOT_RUN	M190E0226
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00712	oleate (18:1n9)	LYPLA1	enzyme	product_as_written	a 1-(9Z-octadecenoyl)-2-acyl-sn-glycero-3-phosphocholine + H2O = a 2-acyl-sn-glycero-3-phosphocholine + (9Z)-octadecenoate + H(+)	https://www.uniprot.org/uniprotkb/O75608/entry	O75608	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/LYPLA1.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21393252""}]"	RHEA:41720		KEGG:C00712|LYPLA1	NOT_RUN	NOT_RUN	M190E0227
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00712	oleate (18:1n9)	MGLL	enzyme	product_as_written	1-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	https://www.uniprot.org/uniprotkb/Q99685/entry	Q99685	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/MGLL.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20079333""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24368842""}]"	RHEA:38487		KEGG:C00712|MGLL	NOT_RUN	NOT_RUN	M190E0228
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00712	oleate (18:1n9)	MGLL	enzyme	product_as_written	2-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	https://www.uniprot.org/uniprotkb/Q99685/entry	Q99685	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/MGLL.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24368842""}]"	RHEA:38491		KEGG:C00712|MGLL	NOT_RUN	NOT_RUN	M190E0229
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C16527	adrenate (22:4n6)	ACSL4	enzyme	substrate_as_written	(7Z,10Z,13Z,16Z)-docosatetraenoate + ATP + CoA = (7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA + AMP + diphosphate	https://www.uniprot.org/uniprotkb/O60488/entry	O60488	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ACSL4.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""31061331""}]"	RHEA:85307		KEGG:C16527|ACSL4	NOT_RUN	NOT_RUN	M190E0230
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C16527	adrenate (22:4n6)	ACSL4	enzyme	substrate_as_written	(7Z,10Z,13Z,16Z)-docosatetraenoate + ATP + CoA = (7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA + AMP + diphosphate	https://www.uniprot.org/uniprotkb/O60488/entry	O60488	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ACSL4.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""31061331""}]"	RHEA:85307		KEGG:C16527|ACSL4	NOT_RUN	NOT_RUN	M190E0231
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C16527	adrenate (22:4n6)	ACSL4	enzyme	substrate_as_written	(7Z,10Z,13Z,16Z)-docosatetraenoate + ATP + CoA = (7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA + AMP + diphosphate	https://www.uniprot.org/uniprotkb/O60488/entry	O60488	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ACSL4.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""31061331""}]"	RHEA:85307		KEGG:C16527|ACSL4	NOT_RUN	NOT_RUN	M190E0232
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00219	arachidonate (20:4n6)	ABHD12	enzyme	product_as_written	2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol + H2O = glycerol + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+)	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	Q8N2K0	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ABHD12.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30237167""}]"	RHEA:26132		KEGG:C00219|ABHD12	NOT_RUN	NOT_RUN	M190E0233
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00219	arachidonate (20:4n6)	ABHD12	enzyme	product_as_written	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol + H2O = glycerol + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+)	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	Q8N2K0	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ABHD12.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25290914""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30237167""}]"	RHEA:44728		KEGG:C00219|ABHD12	NOT_RUN	NOT_RUN	M190E0234
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00219	arachidonate (20:4n6)	ABHD6	enzyme	product_as_written	2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol + H2O = glycerol + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+)	https://www.uniprot.org/uniprotkb/Q9BV23/entry	Q9BV23	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ABHD6.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	RHEA:26132		KEGG:C00219|ABHD6	NOT_RUN	NOT_RUN	M190E0235
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00219	arachidonate (20:4n6)	ABHD6	enzyme	product_as_written	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol + H2O = glycerol + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+)	https://www.uniprot.org/uniprotkb/Q9BV23/entry	Q9BV23	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ABHD6.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	RHEA:44728		KEGG:C00219|ABHD6	NOT_RUN	NOT_RUN	M190E0236
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00219	arachidonate (20:4n6)	ACSL1	enzyme	substrate_as_written	(5Z,8Z,11Z,14Z)-eicosatetraenoate + ATP + CoA = (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + AMP + diphosphate	https://www.uniprot.org/uniprotkb/P33121/entry	P33121	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ACSL1.json	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P18163""}]"	RHEA:19713		KEGG:C00219|ACSL1	NOT_RUN	NOT_RUN	M190E0237
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00219	arachidonate (20:4n6)	ACSL3	enzyme	substrate_as_written	(5Z,8Z,11Z,14Z)-eicosatetraenoate + ATP + CoA = (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + AMP + diphosphate	https://www.uniprot.org/uniprotkb/O95573/entry	O95573	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ACSL3.json	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q63151""}]"	RHEA:19713		KEGG:C00219|ACSL3	NOT_RUN	NOT_RUN	M190E0238
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00219	arachidonate (20:4n6)	ACSL4	enzyme	substrate_as_written	(5Z,8Z,11Z,14Z)-eicosatetraenoate + ATP + CoA = (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + AMP + diphosphate	https://www.uniprot.org/uniprotkb/O60488/entry	O60488	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ACSL4.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21242590""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""31061331""}]"	RHEA:19713		KEGG:C00219|ACSL4	NOT_RUN	NOT_RUN	M190E0239
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00219	arachidonate (20:4n6)	ACSL4	enzyme	substrate_as_written	(5Z,8Z,11Z,14Z)-eicosatetraenoate + ATP + CoA = (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + AMP + diphosphate	https://www.uniprot.org/uniprotkb/O60488/entry	O60488	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ACSL4.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""31061331""}]"	RHEA:19713		KEGG:C00219|ACSL4	NOT_RUN	NOT_RUN	M190E0240
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00219	arachidonate (20:4n6)	ACSL4	enzyme	substrate_as_written	(5Z,8Z,11Z,14Z)-eicosatetraenoate + ATP + CoA = (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + AMP + diphosphate	https://www.uniprot.org/uniprotkb/O60488/entry	O60488	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ACSL4.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""31061331""}]"	RHEA:19713		KEGG:C00219|ACSL4	NOT_RUN	NOT_RUN	M190E0241
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00219	arachidonate (20:4n6)	ACSL5	enzyme	substrate_as_written	(5Z,8Z,11Z,14Z)-eicosatetraenoate + ATP + CoA = (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + AMP + diphosphate	https://www.uniprot.org/uniprotkb/Q9ULC5/entry	Q9ULC5	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ACSL5.json	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""O88813""}]"	RHEA:19713		KEGG:C00219|ACSL5	NOT_RUN	NOT_RUN	M190E0242
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00219	arachidonate (20:4n6)	ACSL6	enzyme	substrate_as_written	(5Z,8Z,11Z,14Z)-eicosatetraenoate + ATP + CoA = (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + AMP + diphosphate	https://www.uniprot.org/uniprotkb/Q9UKU0/entry	Q9UKU0	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ACSL6.json	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P33124""}]"	RHEA:19713		KEGG:C00219|ACSL6	NOT_RUN	NOT_RUN	M190E0243
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00219	arachidonate (20:4n6)	ALOX15	enzyme	substrate_as_written	(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 = (12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoate	https://www.uniprot.org/uniprotkb/P16050/entry	P16050	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ALOX15.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1944593""}]"	RHEA:10428		KEGG:C00219|ALOX15	NOT_RUN	NOT_RUN	M190E0244
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00219	arachidonate (20:4n6)	ALOX15	enzyme	substrate_as_written	(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 = (15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate	https://www.uniprot.org/uniprotkb/P16050/entry	P16050	NEW_REVIEW	DIRECT_ACCEPTED	DONE	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	Inherited CAMP feature; no reidentification; exact key join	reference/brca_mapping190_sources_v1/ALOX15.json	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17052953""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1944593""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24282679""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8334154""}]"	RHEA:16869		KEGG:C00219|ALOX15	NOT_RUN	NOT_RUN	M190E0245
