cancer	cohort	relation_id	metabolite_key	stable_gene_id	gene	mapping_version	metabolite_effect	metabolite_p	metabolite_q	metabolite_n	metabolite_source_run	association_rho	association_p	association_q	association_n	association_source_run	RNA_effect	RNA_p	RNA_q	RNA_n	RNA_source_run	sc_source_run	metabolite_evidence	patient_association_evidence	RNA_background	cell_background	data_limitations	next_action	status	reason	metabolite_name	mapping_status	association_available_rho	association_available_p	association_available_q	association_available_n	historical_RNA_Wilcoxon_p	historical_RNA_Wilcoxon_q	historical_RNA_source_run
PDAC	CAMP_PDAC_GSE62452	3c76980ec1a9e439	KEGG:C00214	UniProtKB:Q14542	SLC29A2	PDAC_paired51_mapping_v2	-1.3636904444775453	0.00390625	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	0.1337545251283627	0.5612	0.7661376923076922	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	thymidine	DIRECT	0.523809523809524	0.1954	0.6889360824742267	8	0.0673828125	0.170196963028169	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	c043f6a4d422cb01	KEGG:C00214	UniProtKB:Q9BZD2	SLC29A3	PDAC_paired51_mapping_v2	-1.3636904444775453	0.00390625	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	-0.1634777529346655	0.4732	0.7098	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	thymidine	DIRECT	-0.2857142857142857	0.5037	0.8587103773584907	8	0.5771484375	0.6839336109581498	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	b69db8a4ccea83d7	KEGG:C00214	UniProtKB:P04183	TK1	PDAC_paired51_mapping_v2	-1.3636904444775453	0.00390625	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	0.0029723227806302	0.9926	0.9926	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	thymidine	DIRECT	-0.0952380952380952	0.8398	0.9538629139072847	8	0.46484375	0.5815952034883721	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	2ccc6f91e2fb37c4	KEGG:C00214	UniProtKB:O00142	TK2	PDAC_paired51_mapping_v2	-1.3636904444775453	0.00390625	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	-0.5855475877841657	0.008	0.12319199999999998	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	thymidine	DIRECT	0.0238095238095238	0.9767	0.9931153846153846	8	0.3203125	0.4464459196891192	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	6a4b77710ada095c	KEGG:C00214	UniProtKB:P19971	TYMP	PDAC_paired51_mapping_v2	-1.3636904444775453	0.00390625	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	0.0282370664159876	0.9018	0.9386709677419355	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	thymidine	DIRECT	0.0714285714285714	0.882	0.9725076923076923	8	1.0	1.0	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	9efcc7ab0c071ce7	NAME:thymidine 3'-monophosphate	UniProtKB:Q9NPB1	NT5M	PDAC_paired51_mapping_v2	-1.2464732515328545	0.0048828125	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	0.5747957975398493	0.0063	0.12319199999999998	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	thymidine 3'-monophosphate	DIRECT	-0.3571428571428572	0.3995	0.8468171779141105	8	0.1474609375	0.2671177925084175	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	3f418d5378ea239e	KEGG:C00078	UniProtKB:Q8N5Z0	AADAT	PDAC_paired51_mapping_v2	-0.5530916823890554	0.0068359375	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	-0.3142857142857143	0.1694	0.5082	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	tryptophan	DIRECT	-0.3142857142857143	0.1694	0.6728478260869565	21	0.1748046875	0.2920649747670807	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	74005302263d190d	KEGG:C00078	UniProtKB:P14902	IDO1	PDAC_paired51_mapping_v2	-0.5530916823890554	0.0068359375	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	-0.3441558441558441	0.1236	0.4510762886597939	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	tryptophan	DIRECT	-0.3441558441558441	0.1236	0.6038742857142857	21	0.0322265625	0.1111403245192307	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	2a4b4f54ce5b9e4e	KEGG:C00078	UniProtKB:Q6ZQW0	IDO2	PDAC_paired51_mapping_v2	-0.5530916823890554	0.0068359375	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	0.2155844155844156	0.3478	0.6159251231527094	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	tryptophan	DIRECT	0.2155844155844156	0.3478	0.8147095890410958	21	0.3203125	0.4464459196891192	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	ce24e93d6b5446bf	KEGG:C00078	UniProtKB:Q96RQ9	IL4I1	PDAC_paired51_mapping_v2	-0.5530916823890554	0.0068359375	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	NA	NA	NA	0	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_EVALUABLE	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	tryptophan	DIRECT	NA	NA	NA	0	NA	NA	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	9bfb84c33cfb21f9	KEGG:C00078	UniProtKB:Q8TF71	SLC16A10	PDAC_paired51_mapping_v2	-0.5530916823890554	0.0068359375	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	0.2038961038961039	0.3733	0.6289791469194312	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	tryptophan	DIRECT	0.2038961038961039	0.3733	0.839925	21	0.009765625	0.0577352335164835	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	2e2b07df38f0b860	KEGG:C00078	UniProtKB:Q6YBV0	SLC36A4	PDAC_paired51_mapping_v2	-0.5530916823890554	0.0068359375	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	-0.461038961038961	0.0361	0.2203344827586207	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	tryptophan	DIRECT	-0.461038961038961	0.0361	0.3631235294117647	21	0.0244140625	0.0931543661347517	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	30120c3ff2bcbec5	KEGG:C00078	UniProtKB:Q9UN76	SLC6A14	PDAC_paired51_mapping_v2	-0.5530916823890554	0.0068359375	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	-0.4012987012987012	0.0752	0.33276000000000006	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	tryptophan	DIRECT	-0.4012987012987012	0.0752	0.48513333333333336	21	0.001953125	0.0437825520833333	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	720d1bf4e114a655	KEGG:C00078	UniProtKB:Q695T7	SLC6A19	PDAC_paired51_mapping_v2	-0.5530916823890554	0.0068359375	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	0.7051948051948052	0.0006	0.053099999999999994	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	tryptophan	DIRECT	0.7051948051948052	0.0006	0.0684	21	0.001953125	0.0437825520833333	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	3157acc0d6636421	KEGG:C00078	UniProtKB:Q01650	SLC7A5	PDAC_paired51_mapping_v2	-0.5530916823890554	0.0068359375	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	-0.0805194805194805	0.7288	0.8571269102990033	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	tryptophan	DIRECT	-0.0805194805194805	0.7288	0.9170485714285714	21	0.365234375	0.4887962531094527	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	3d1e32ac96d9520d	KEGG:C00078	UniProtKB:Q9UHI5	SLC7A8	PDAC_paired51_mapping_v2	-0.5530916823890554	0.0068359375	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	-0.1324675324675324	0.5686	0.76826106870229	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	tryptophan	DIRECT	-0.1324675324675324	0.5686	0.866498275862069	21	0.8310546875	0.8996125188631791	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	6d61c2d703ff49c0	KEGG:C00078	UniProtKB:Q9UIG8	SLCO3A1	PDAC_paired51_mapping_v2	-0.5530916823890554	0.0068359375	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	-0.6064935064935064	0.0037	0.10075384615384617	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	tryptophan	DIRECT	-0.6064935064935064	0.0037	0.12654	21	0.0419921875	0.1255099826388888	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	385ef55bc5987f6d	KEGG:C00078	UniProtKB:P48775	TDO2	PDAC_paired51_mapping_v2	-0.5530916823890554	0.0068359375	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	-0.6311688311688312	0.0028	0.08555	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	tryptophan	DIRECT	-0.6311688311688312	0.0028	0.114	21	0.0048828125	0.047762784090909	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	9b19ab6911a4ef6d	KEGG:C00078	UniProtKB:Q8IWU9	TPH2	PDAC_paired51_mapping_v2	-0.5530916823890554	0.0068359375	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	0.3298701298701298	0.1509	0.48821217391304345	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	tryptophan	DIRECT	0.3298701298701298	0.1509	0.6728478260869565	21	0.3203125	0.4464459196891192	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	3a7fee178d8b6834	KEGG:C00078	UniProtKB:P23381	WARS1	PDAC_paired51_mapping_v2	-0.5530916823890554	0.0068359375	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	-0.6532467532467533	0.0029	0.08555	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	tryptophan	DIRECT	-0.6532467532467533	0.0029	0.114	21	0.0830078125	0.1860758463541666	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	40b88405f2836e85	KEGG:C00078	UniProtKB:Q9UGM6	WARS2	PDAC_paired51_mapping_v2	-0.5530916823890554	0.0068359375	0.17488606770833334	11	20260922T112500Z_sop_v3_discovery	-0.4987012987012987	0.0257	0.20217333333333332	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	tryptophan	DIRECT	-0.4987012987012987	0.0257	0.351576	21	0.0537109375	0.1505025227864583	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	af844ad8bfe58892	KEGG:C00299	UniProtKB:P32320	CDA	PDAC_paired51_mapping_v2	-0.1761761726509179	0.0244140625	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.1753246753246753	0.4502	0.6869431034482759	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	uridine	DIRECT	0.1753246753246753	0.4502	0.85538	21	0.001953125	0.0437825520833333	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	55d419bd03385f4b	KEGG:C00299	UniProtKB:P49902	NT5C2	PDAC_paired51_mapping_v2	-0.1761761726509179	0.0244140625	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.0454545454545454	0.8481	0.9093842900302114	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	uridine	DIRECT	-0.0454545454545454	0.8481	0.9572613861386138	21	0.0068359375	0.0517990757042253	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	bc21fb670cab2b5a	KEGG:C00299	UniProtKB:P21589	NT5E	PDAC_paired51_mapping_v2	-0.1761761726509179	0.0244140625	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.1636363636363636	0.4729	0.7098	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	uridine	DIRECT	0.1636363636363636	0.4729	0.8587103773584907	21	0.0048828125	0.047762784090909	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	7d95f5f09b91920a	KEGG:C00299	UniProtKB:Q9NPB1	NT5M	PDAC_paired51_mapping_v2	-0.1761761726509179	0.0244140625	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.3402597402597402	0.1324	0.4668594059405941	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	uridine	DIRECT	-0.3402597402597402	0.1324	0.6303891891891891	21	0.1474609375	0.2671177925084175	20260922T053500Z_internal_paired51_v2
