relation_id	metabolite	gene	discussion_depth	observed	inference	counterevidence_or_gap	cannot_infer	minimal_question	source
86ae55b8696a7244	S-adenosylhomocysteine (SAH)	NSD2	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.4520948598297697;P=0.0404;q=0.2911999999999999;RNA P=0.3289200259962623;q=0.4551828746851502	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
b75467fc4e12c5eb	S-adenosylhomocysteine (SAH)	NSD3	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.2234491835940241;P=0.3254;q=0.7209593023255814;RNA P=0.0064015021827628;q=0.0584311321184284	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
0c9b5a2a4cc98ac8	S-adenosylhomocysteine (SAH)	NSUN2	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.083793443847759;P=0.7161;q=0.8764532871972319;RNA P=0.0431332808110558;q=0.129846447865114	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
55b0662bb22e5da2	S-adenosylhomocysteine (SAH)	NSUN3	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.1370574934254043;P=0.5511;q=0.8213135593220339;RNA P=0.0639190338947892;q=0.1585044250917028	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
b15b7a1583ebf13f	S-adenosylhomocysteine (SAH)	NSUN4	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.4826242540998834;P=0.0281;q=0.2625;RNA P=0.2787351837037657;q=0.4081139720440802	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
7b3ebb0922499c3d	S-adenosylhomocysteine (SAH)	NSUN5	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.2124066367303659;P=0.3594;q=0.721;RNA P=0.7626479080257254;q=0.838912698828298	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
e22f78f1e095b362	S-adenosylhomocysteine (SAH)	NSUN6	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.2617733168267201;P=0.2452;q=0.6977235772357724;RNA P=0.6427875403625095;q=0.7432772366995055	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
afcf6b106a9ba58e	S-adenosylhomocysteine (SAH)	NTMT1	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=-0.0116921084438733;P=0.9593;q=0.9891836734693878;RNA P=0.2942429178858966;q=0.4207673725768321	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
5ccc7fc690d116c4	S-adenosylhomocysteine (SAH)	NTMT2	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=NA;P=NA;q=NA;RNA P=NA;q=NA	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;PRIMARY_ASSOCIATION_NOT_EVALUABLE;AVAILABLE_ASSOCIATION_NOT_EVALUABLE;RNA_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
049db3fe2b96266f	S-adenosylhomocysteine (SAH)	PCIF1	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.4228645887200863;P=0.0599;q=0.374375;RNA P=0.8743135564145046;q=0.928417118073818	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
9478f7ee6dd271fa	S-adenosylhomocysteine (SAH)	PCMT1	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.0701526506632401;P=0.7614;q=0.8929666666666666;RNA P=0.053795757303778;q=0.1461765263654361	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
a66684f7430d9a52	S-adenosylhomocysteine (SAH)	PRDM16	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.3838908939071751;P=0.0866;q=0.433;RNA P=0.0183151529788096;q=0.079365662908175	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
0b2b1e871497d453	S-adenosylhomocysteine (SAH)	PRDM2	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.2286456762357456;P=0.3188;q=0.7209593023255814;RNA P=0.0355623423525336;q=0.116070316621995	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
f101a9f023158f16	S-adenosylhomocysteine (SAH)	PRDM6	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=-0.1162715228585183;P=0.6201;q=0.8594007490636704;RNA P=0.1196402041252118;q=0.2281139891987371	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
c3d24ed2dc5bad1b	S-adenosylhomocysteine (SAH)	PRDM7	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.2923027110968338;P=0.1915;q=0.6206018518518519;RNA P=0.4325078694257038;q=0.5538682865182895	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
a95265a741b666db	S-adenosylhomocysteine (SAH)	PRDM9	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=-0.104579414414645;P=0.6556;q=0.8594007490636704;RNA P=0.6448409686987377;q=0.7436472461606412	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
98784634748f80ac	S-adenosylhomocysteine (SAH)	PRMT1	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.1766807498185307;P=0.4365;q=0.7554878048780488;RNA P=0.1705126830756934;q=0.2914340280457072	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
e13c87c79f19698b	S-adenosylhomocysteine (SAH)	PRMT2	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=-0.2279961146555304;P=0.3132;q=0.7209593023255814;RNA P=0.0046911579337395;q=0.0584311321184284	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
67b9128eeb7cdf89	S-adenosylhomocysteine (SAH)	PRMT3	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=-0.2741149868508086;P=0.2285;q=0.6826446280991735;RNA P=0.0137293200073594;q=0.0702742022750811	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
271bc89d45ca2c17	S-adenosylhomocysteine (SAH)	PRMT5	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.1857746119415433;P=0.4148;q=0.7551025641025642;RNA P=0.0960426771225737;q=0.2000112062406997	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
0679964d2ccbb219	S-adenosylhomocysteine (SAH)	PRMT6	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=-0.153296532930784;P=0.5007;q=0.789391891891892;RNA P=0.4389942681986221;q=0.5571850327136357	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
0407d5977cb7b5a8	S-adenosylhomocysteine (SAH)	PRMT7	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.4546931061506304;P=0.0404;q=0.2911999999999999;RNA P=0.4752796743628152;q=0.5842263045892485	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
13c1c422777904e2	S-adenosylhomocysteine (SAH)	PRMT8	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.3020461348000616;P=0.1786;q=0.5933490566037736;RNA P=0.0471721703371918;q=0.136784497432057	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;CONDITIONAL_BIOCHEMISTRY_NOT_UPGRADED;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
