gene	current_pool	history_only	n_current_relations	RNA_status	RNA_n	RNA_effect	RNA_p	RNA_q	RNA_positive_pairs	RNA_negative_pairs	RNA_tier	CAMP_evaluable	CAMP_nominal	CAMP_FDR	Wu_top	Pal_top	Wu_ER_top	Wu_HER2_top	Wu_TNBC_top	interpretation_cn	limitation_cn	next_action_cn	RNA_source	relation_source	cell_source	judgment_type	new_patient_statistics	interpretation_scope	interpretation_scope_note	Wu_source_status	Wu_source_reason	Wu_mechanical_top	Wu_mechanical_top_profile_status	Wu_mechanical_top_eligible_source_labels	Wu_mechanical_top_detection_fraction	Wu_max_detection_fraction	Wu_n_evaluable_celltypes	Wu_bootstrap_top_frequency	Wu_location_interpretable	Wu_source_status_path	Pal_source_status	Pal_source_reason	Pal_mechanical_top	Pal_mechanical_top_profile_status	Pal_mechanical_top_eligible_source_labels	Pal_mechanical_top_detection_fraction	Pal_max_detection_fraction	Pal_n_evaluable_celltypes	Pal_bootstrap_top_frequency	Pal_location_interpretable	Pal_source_status_path	Wu_ER_source_status	Wu_ER_top_eligible_source_labels	Wu_ER_top_detection_fraction	Wu_ER_shared_top	Wu_HER2_source_status	Wu_HER2_top_eligible_source_labels	Wu_HER2_top_detection_fraction	Wu_HER2_shared_top	Wu_TNBC_source_status	Wu_TNBC_top_eligible_source_labels	Wu_TNBC_top_detection_fraction	Wu_TNBC_shared_top	Wu_subtype_pattern	source_display_version
SLC47A2	True	False	1	DONE	45.0	-0.024598934176537114	0.4354497860552847	0.5155725466894571	19.0	26.0	NOT_NOMINAL_SIGNIFICANT	1	0	0	暂不可定位	暂不可定位	暂不可定位	暂不可定位	暂不可定位	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	NOT_EVALUABLE	low_detection_or_fewer_than_two_covered_lineages	Nonmalignant_epithelial	DONE	10	0.001764270251858474	0.00176427025185846	9	NA	False	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	NOT_EVALUABLE	low_detection_or_fewer_than_two_covered_lineages	Malignant_epithelial	DONE	33	0.0011201979640143615	0.001120197964014333	9	NA	False	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	NOT_EVALUABLE	9	0.0010893246187363	暂不可定位	NOT_EVALUABLE	5	0.0009009009009009	暂不可定位	NOT_EVALUABLE	9	0.003134978905904	暂不可定位	LOW_DETECTION_OR_COVERAGE	source_display_v2
SLC5A10	True	False	1	DONE	45.0	0.09995290891678822	0.0005827604630389611	0.0016586259332647354	31.0	14.0	FDR_SUPPORTED	1	0	0	暂不可定位	暂不可定位	B_cells	暂不可定位	暂不可定位	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	NOT_EVALUABLE	low_detection_or_fewer_than_two_covered_lineages	B_cells	DONE	20	0.0020932126468369916	0.00688913490771248	9	NA	False	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	NOT_EVALUABLE	low_detection_or_fewer_than_two_covered_lineages	Endothelial	DONE	23	0.0032891505509649393	0.0032891505509649345	9	NA	False	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	8	0.0045048701298701	暂不可定位	NOT_EVALUABLE	5	0.0006230529595015	暂不可定位	NOT_EVALUABLE	9	0.0030816787089188	暂不可定位	LOW_DETECTION_OR_COVERAGE	source_display_v2
SLC6A6	True	False	1	DONE	45.0	0.5116518993967609	7.867018850111779e-08	6.848934057744371e-07	38.0	7.0	FDR_SUPPORTED	1	0	0	Fibroblasts	Endothelial	Fibroblasts	Fibroblasts	Myeloid	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Fibroblasts	DONE	23	0.15842738760577874	0.1624975711659712	9	0.795	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Endothelial	DONE	23	0.12301293057768209	0.123012930577682	9	0.933	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.1598061349652713	Fibroblasts	DONE	5	0.2641803688434678	Fibroblasts	DONE	10	0.1403481863720477	Myeloid	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
SLC6A8	True	False	1	DONE	45.0	-0.0329812243195316	0.7550187421791332	0.8216380429596449	20.0	25.0	NOT_NOMINAL_SIGNIFICANT	1	0	0	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	肌酸配对背景与FUSCC关联构成值得讨论的运输线索。	丰度和RNA不能确定运输方向、活性或治疗干预方向。	保留为运输类候选。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	专门讨论	既有汇总中的定向讨论；不等于全文审计或最终排序	DONE	NA	Malignant_epithelial	DONE	20	0.09965765814830138	0.0996576581483013	9	0.974	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.09802700755550633	0.0980270075555063	9	0.977	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.0829608194994516	Malignant_epithelial	DONE	3	0.1567079011827108	Malignant_epithelial	DONE	8	0.0970477604903537	Malignant_epithelial	SAME_TOP	source_display_v2
SLC7A11	True	False	2	DONE	45.0	1.2809501595291426	2.2298545746269763e-11	1.6500923852239625e-09	44.0	1.0	FDR_SUPPORTED	2	1	0	Malignant_epithelial	Endothelial	Myeloid	Myeloid	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.045730349791350725	0.0457303497913507	9	0.555	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Endothelial	DONE	23	0.026823172580960983	0.0337832550179627	9	0.938	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	11	0.0212109820428355	Myeloid	DONE	5	0.0346264936429095	Myeloid	DONE	8	0.0849352143321184	Malignant_epithelial	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
SOAT1	True	False	1	DONE	45.0	0.2400752232621015	0.0328047383462456	0.06068876594055436	28.0	17.0	NOMINAL_P_ONLY	1	0	0	Myeloid	Myeloid	Myeloid	Myeloid	Myeloid	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Myeloid	DONE	26	0.2379044826146205	0.2379044826146204	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Myeloid	DONE	30	0.18417905649716373	0.1841790564971637	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	11	0.217611442184996	Myeloid	DONE	5	0.3383913531533231	Myeloid	DONE	10	0.209983391817856	Myeloid	SAME_TOP	source_display_v2
SOAT2	True	False	1	DONE	45.0	-0.0546034854866219	0.1130416991592804	0.17247599459354124	17.0	28.0	NOT_NOMINAL_SIGNIFICANT	1	1	0	暂不可定位	暂不可定位	暂不可定位	暂不可定位	暂不可定位	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	NOT_EVALUABLE	low_detection_or_fewer_than_two_covered_lineages	Fibroblasts	DONE	23	0.0027395215819048468	0.0027395215819048	9	NA	False	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	NOT_EVALUABLE	low_detection_or_fewer_than_two_covered_lineages	Malignant_epithelial	DONE	33	0.00458625802307943	0.0045862580230794	9	NA	False	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	NOT_EVALUABLE	9	0.001939122168182	暂不可定位	NOT_EVALUABLE	5	0.0040188078070545	暂不可定位	NOT_EVALUABLE	9	0.0028292064261	暂不可定位	LOW_DETECTION_OR_COVERAGE	source_display_v2
SORD	True	False	2	DONE	45.0	0.8662007570137079	2.459954248617197e-05	0.00010402092251295577	34.0	11.0	FDR_SUPPORTED	2	2	1	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.29118123329405676	0.2911812332940567	9	0.963	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.14367586699097232	0.1436758669909723	9	0.97	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.3403338564951967	Malignant_epithelial	DONE	3	0.2411957324947529	Malignant_epithelial	DONE	8	0.2546290949925132	Malignant_epithelial	SAME_TOP	source_display_v2
SPHK1	True	False	1	DONE	45.0	0.4150709114376373	0.0003664532801232	0.0011790235969181219	33.0	12.0	FDR_SUPPORTED	1	0	0	Fibroblasts	Fibroblasts	Fibroblasts	Fibroblasts	Fibroblasts	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Fibroblasts	DONE	23	0.3858104261588389	0.3858104261588388	9	0.999	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Fibroblasts	DONE	30	0.18924553228033575	0.1892455322803357	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.2959358023748241	Fibroblasts	DONE	5	0.5475994664818467	Fibroblasts	DONE	9	0.3858022497634051	Fibroblasts	SAME_TOP	source_display_v2
SPHK2	True	False	1	DONE	45.0	0.1148621634238855	0.0001103817622085	0.00039845123919165853	34.0	11.0	FDR_SUPPORTED	1	1	0	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.11006751386203631	0.1100675138620362	9	0.958	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.06739783339540617	0.0673978333954061	9	0.582	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.1012955127430645	Malignant_epithelial	DONE	3	0.1648413917123881	Malignant_epithelial	DONE	4	0.0670330825486927	Malignant_epithelial	SAME_TOP	source_display_v2
SQLE	True	False	1	DONE	45.0	1.2560884895186306	1.0407036229706551e-09	2.200344802852242e-08	41.0	4.0	FDR_SUPPORTED	1	0	0	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.4184960056008406	0.4184960056008406	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.346777975249344	0.346777975249344	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.357494042364826	Malignant_epithelial	DONE	3	0.7567619291950164	Malignant_epithelial	DONE	8	0.3602734928935412	Malignant_epithelial	SAME_TOP	source_display_v2
SUCLA2	True	False	1	DONE	45.0	-0.6451199263099162	2.947396150687195e-09	4.362146303017049e-08	4.0	41.0	FDR_SUPPORTED	1	0	0	Nonmalignant_epithelial	Perivascular	Nonmalignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE		Nonmalignant_epithelial	DONE	10	0.24746855633805448	0.24746855633805445	9	0.525	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE		Perivascular	DONE	15	0.12313524413334544	0.1419951561417823	9	1.0	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	4	0.3756881936519953	Perivascular	DONE	3	0.3837062720712731	Malignant_epithelial	DONE	8	0.237576201101348	Malignant_epithelial	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
SUCLG1	True	False	1	DONE	45.0	-0.5027624465522206	1.3174066241738883e-07	1.0653930837639473e-06	9.0	36.0	FDR_SUPPORTED	1	0	0	Nonmalignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE		Nonmalignant_epithelial	DONE	10	0.5502640827223629	0.5502640827223628	9	0.965	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE		Malignant_epithelial	DONE	33	0.2929927606838115	0.2929927606838115	9	0.938	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	4	0.6587898980993651	Malignant_epithelial	DONE	3	0.6071794920881821	Malignant_epithelial	DONE	4	0.5102163768377107	Malignant_epithelial	SAME_TOP	source_display_v2
SUCLG2	True	False	1	DONE	45.0	-0.3106013115572844	1.5544330039985235e-05	6.971396502781257e-05	12.0	33.0	FDR_SUPPORTED	1	0	0	Malignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE		Malignant_epithelial	DONE	20	0.35164528009324697	0.35164528009324697	9	0.746	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE		Malignant_epithelial	DONE	33	0.21538757421712038	0.21538757421712035	9	0.548	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	4	0.4428247804123878	Malignant_epithelial	DONE	3	0.5129481705983446	Malignant_epithelial	DONE	8	0.3252691373780134	Malignant_epithelial	SAME_TOP	source_display_v2
TAT	True	False	2	DONE	45.0	-0.3488814725870827	0.416042768811988	0.5004463925820088	18.0	27.0	NOT_NOMINAL_SIGNIFICANT	2	1	0	Nonmalignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	暂不可定位	Nonmalignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Nonmalignant_epithelial	DONE	10	0.04619901503519761	0.0461990150351975	9	0.938	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.032195308653484855	0.0321953086534848	9	0.991	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	4	0.0587084711451458	Malignant_epithelial	NOT_EVALUABLE	5	0.0068965517241379	暂不可定位	DONE	4	0.0522204577195116	暂不可定位	LOW_DETECTION_OR_COVERAGE	source_display_v2
