cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	human_gene_id	rna_symbol	original_effect	original_q	family_n_planned	biochemical_disposition	n_unique_metabolite	n_unique_rna	bootstrap_valid	permutations	random_seed	loo_valid	loo_min	loo_max	loo_max_abs_delta	loo_any_sign_change	n_nonzero_differences	source_run_id	source_analysis_version	source_analysis_type	selection_status	evidence_label	all37_n	all37_rho	all37_p	all37_q	availability_n	availability_rho	availability_p	availability_q	availability_reuse_status	all37_nominal_same_direction	availability_nominal_same_direction	paired_RNA_effect	paired_RNA_p	paired_RNA_q	functional_review_status	external_review_status	func35_review_status	func35_annotation_level	func35_pair_scope	func35_evidence_class	func35_research_decision	func35_functional_conclusion	func35_metabolic_link	func35_counterevidence_or_limit	func35_research_increment	func35_next_action	func35_evidence_ids	func35_source_urls	func35_depmap_status	func35_depmap_score	func35_depmap_n_models	func35_acceptance_version	func35_acceptance_review_status	func35_acceptance_supplement_cn
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	ENTPD3	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.24598930481283424	-0.0793795958625552	0.5384402283567482	0.1618	0.8362449438202246	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:956	ENTPD3	0.400708300009171	0.0458478582879108	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	2853321680	33	0.1774193548387097	0.3068181818181818	0.06856994997412455	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.18752963489805596	0.2716	0.8346801843317972	32	0.2664956011730205	0.139	0.7797567567567567	REDUCED_SAMPLE_V1_REUSED	False	False	-1.7812391993691108	7.609322951173988e-06	3.813211276655729e-05	NOT_RUN	NOT_RUN	REVIEWED_IN_35_GENE_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH	本轮未确认适用CRC功能	暂挂	本轮未确认ENTPD3自身的CRC肿瘤干预	IMP候选反应角色仍需核查	CRC外泌体研究命中为ENTPD2，不是ENTPD3	首先解决基因和反应对象，而非转用同家族论文	暂停正向功能赋分；保留原名义关系	E39	https://pubmed.ncbi.nlm.nih.gov/38755598/	NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	ABSTRACT_RECORDS_CHECKED	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	ENTPD4	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.059162697624459776	-0.28121604655167304	0.3753570998008321	0.7411	0.941904873294347	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:9583	ENTPD4	0.400708300009171	0.0458478582879108	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	32	4000	9999	3336341463	33	-0.026761983431983896	0.1099807538300708	0.08592468105644367	True	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.026910082437171766	0.8724	0.9845200000000001	32	0.0546237744022685	0.7746	0.9693650671785029	REDUCED_SAMPLE_V1_REUSED	False	False	-0.5377122655258209	5.91249205730693e-06	3.139251735189155e-05	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	ENTPD5	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.23328877005347592	-0.08911961870231289	0.5128492821182807	0.1926	0.8362449438202246	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:957	ENTPD5	0.400708300009171	0.0458478582879108	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	975132492	33	0.18695014662756598	0.30791788856304986	0.07462911850957393	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.20625889046941678	0.2183	0.8081934065934065	32	0.21370967741935484	0.2337	0.80786875	REDUCED_SAMPLE_V1_REUSED	False	False	-2.327672408879991	7.110442835794288e-07	1.250737929641584e-05	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	ENTPD6	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.30414438502673796	-0.00419687783544375	0.5782338971251071	0.0855	0.8294046511627907	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:955	ENTPD6	0.400708300009171	0.0458478582879108	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	2738741772	33	0.250733137829912	0.37609970674486803	0.07195532171813007	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.27358937885253676	0.1031	0.7104083333333334	32	0.3313782991202346	0.0659	0.6698630136986301	REDUCED_SAMPLE_V1_REUSED	False	False	0.1580225221766014	0.05705048839754517	0.07595378455314969	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	ENTPD8	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.01771390374331551	-0.33168519187780565	0.2998183977470466	0.9229	0.9811804878048781	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:377841	ENTPD8	0.400708300009171	0.0458478582879108	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	4165167978	33	-0.07881231671554252	0.030058651026392963	0.06109841297222701	True	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	-0.013750592697961118	0.9334	0.9946692556634305	32	-0.0076979472140762464	0.9634	0.9873871674491392	REDUCED_SAMPLE_V1_REUSED	False	False	-2.4768302573796017	2.4994695641789286e-06	1.8274810256127904e-05	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	EOGT	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.022393048128342245	-0.3332382409717707	0.3759490422124564	0.8979	0.9773469115191986	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:285203	EOGT	0.400708300009171	0.0458478582879108	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	2689944260	33	-0.07221407624633432	0.08614369501466276	0.09460712437467655	True	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.08795637743006164	0.5941	0.9336820276497696	32	-0.07221407624633432	0.6848	0.9457227722772278	REDUCED_SAMPLE_V1_REUSED	False	False	0.05204674776959983	0.9359149665170619	0.9422529911210148	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	GNE	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.2035427807486631	-0.15613391813879227	0.5220678407774372	0.252	0.8389832599118944	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10020	GNE	0.400708300009171	0.0458478582879108	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	1997150865	33	0.13636363636363635	0.2793255131964809	0.0757827324478178	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.1853959222380275	0.2672	0.8346801843317972	32	0.2793255131964809	0.1238	0.7614867924528301	REDUCED_SAMPLE_V1_REUSED	False	False	-0.5494982189034001	0.002315495356386498	0.004320966229909531	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	GYG1	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.10962566844919786	-0.24651896423615718	0.4501643987451824	0.5408	0.9179794392523364	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:2992	GYG1	0.400708300009171	0.0458478582879108	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	1455934586	33	0.050219941348973604	0.21700879765395895	0.10738312920476109	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.09838786154575628	0.5605	0.920827135678392	32	0.21700879765395895	0.2379	0.80786875	REDUCED_SAMPLE_V1_REUSED	False	False	0.7007418646730006	0.0008611583711376354	0.0018735445537921237	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	GYG2	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.015040106951871657	-0.38478440681830983	0.40067004485514823	0.934	0.9822064516129033	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:8908	GYG2	0.400708300009171	0.0458478582879108	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	4271633173	33	-0.08027859237536657	0.10153958944281524	0.09531869932723823	True	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.06567093409198672	0.7035	0.9457360824742268	32	0.028225806451612902	0.8775	0.9767046357615895	REDUCED_SAMPLE_V1_REUSED	False	False	0.5527299934974392	0.059422281027878526	0.078876003983434	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	GYS1	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.1483957219251337	-0.18173511147198726	0.48777765752070684	0.4045	0.8895299663299664	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:2997	GYS1	0.400708300009171	0.0458478582879108	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	4264562909	33	0.09017595307917889	0.22140762463343108	0.07301190270829738	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.10550023707918445	0.5324	0.9154748717948717	32	0.15432551319648094	0.3936	0.8571626666666666	REDUCED_SAMPLE_V1_REUSED	False	False	-0.11485444141129975	0.5376040906609355	0.5763736164297529	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	GYS2	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.07102866240224691	-0.4335466797901079	0.30406852373989696	0.6893	0.9386414634146342	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:2998	GYS2	0.400708300009171	0.0458478582879108	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	32	4000	9999	3208932788	33	-0.13472642344183675	0.00824855653725531	0.07927721893950222	True	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	-0.06011026237685132	0.7233	0.9458573146292585	32	-0.11217008797653959	0.5425	0.897802421307506	REDUCED_SAMPLE_V1_REUSED	False	False	-0.31389077582194025	0.10978267688578172	0.13676836282418617	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	LALBA	GEO_annotated_independent_individual	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY_REACTION_SPECIFICITY_PENDING	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:3906	LALBA	0.400708300009171	0.0458478582879108	NA	REACTION_SPECIFICITY_PENDING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	OUTSIDE_LOCKED_FAMILY	NOT_TESTED	NA	NA	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE_OR_OUTSIDE_FAMILY	NA	NA	NA	NA	NA	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	NME1	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.14070855614973263	-0.1653668752583187	0.4093473817425691	0.4279	0.9147239344262295	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4830	NME1	0.400708300009171	0.0458478582879108	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	809445116	33	0.09604105571847507	0.18951612903225806	0.048807572882525435	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.08463726884779517	0.6197	0.9336820276497696	32	0.1656891495601173	0.3589	0.8379236749116609	REDUCED_SAMPLE_V1_REUSED	False	False	1.3374947851409988	7.110442835794288e-07	1.250737929641584e-05	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	NME1-NME2	GEO_annotated_independent_individual	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY_UNIPROT_RECORD_NOT_EVALUABLE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:654364	NA	0.400708300009171	0.0458478582879108	NA	UNIPROT_RECORD_NOT_EVALUABLE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	OUTSIDE_LOCKED_FAMILY	NOT_TESTED	NA	NA	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE_OR_OUTSIDE_FAMILY	NA	NA	NA	NA	NA	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	NME2	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.17546791443850268	-0.13718008978082916	0.4581435607043751	0.3265	0.8440062992125984	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4831	NME2	0.400708300009171	0.0458478582879108	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	682145740	33	0.12976539589442815	0.23423753665689148	0.0587696222183888	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.12091038406827881	0.4774	0.9031204481792716	32	0.20637829912023462	0.2516	0.8153165048543689	REDUCED_SAMPLE_V1_REUSED	False	False	0.9217141810207004	7.794057604895474e-07	1.250737929641584e-05	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	NME3	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.22627005347593582	-0.5900825241302889	0.18960230619524246	0.204	0.8362449438202246	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4832	NME3	0.400708300009171	0.0458478582879108	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	630074817	33	-0.33357771260997066	-0.15725806451612903	0.10730765913403484	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	-0.20483641536273114	0.224	0.8081934065934065	32	-0.2892228739002933	0.1067	0.7508294736842105	REDUCED_SAMPLE_V1_REUSED	False	False	0.10515430484799992	0.7681320131051164	0.7948651458117909	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	NME4	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.07152406417112299	-0.29366026015371266	0.43277710476685577	0.6931	0.9386414634146342	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4833	NME4	0.400708300009171	0.0458478582879108	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	3355969292	33	-0.008064516129032258	0.14772727272727273	0.07958858030015525	True	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.004978662873399715	0.9753	0.9973	32	-0.008064516129032258	0.9677	0.9873871674491392	REDUCED_SAMPLE_V1_REUSED	False	False	0.9062604807186805	0.0004172966856444111	0.0010282559215326371	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	NME6	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.5635026737967914	0.25049502280403346	0.7767391999170233	0.001	0.326	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10201	NME6	0.400708300009171	0.0458478582879108	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	1244171513	33	0.5260263929618768	0.6206011730205279	0.05709849922373644	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	SELECTED_NOMINAL_P	NOMINAL_P_ONLY_NOT_FDR	37	0.5241820768136558	0.0015	0.326	32	0.5271260997067448	0.0028	0.36512	REDUCED_SAMPLE_V1_REUSED	True	True	0.0898933214346993	0.14045577106998597	0.17022628776416776	NOT_RUN	NOT_RUN	REVIEWED_IN_35_GENE_BATCH	GENE_LEVEL_LITERATURE	INITIAL39_NOMINAL_PAIR	仅其他模型/生化背景	保留	有NME6–RCC1L/线粒体核苷酸机制，未确认适用CRC肿瘤功能	2023伴侣依赖活性修正了单体无活性的简单理解	K562及乳腺癌证据不是COAD功能；组织UDP不是线粒体UDP池	先明确区室和RCC1L背景；不按较小P值排成靶点	核查蛋白伙伴/线粒体表达与真实CRC证据	E25;E26;E27;E28	"https://pubmed.ncbi.nlm.nih.gov/34789336/
https://pubmed.ncbi.nlm.nih.gov/37770567/
https://pubmed.ncbi.nlm.nih.gov/37439264/
https://pubmed.ncbi.nlm.nih.gov/39273527/"	NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	ABSTRACT_RECORDS_CHECKED	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00015	uridine 5'-diphosphate (UDP)	NME7	GEO_annotated_independent_individual	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY_REACTION_SPECIFICITY_PENDING	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:29922	NME7	0.400708300009171	0.0458478582879108	NA	REACTION_SPECIFICITY_PENDING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	OUTSIDE_LOCKED_FAMILY	NOT_TESTED	NA	NA	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE_OR_OUTSIDE_FAMILY	NA	NA	NA	NA	NA	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
