cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	human_gene_id	pool	relation_types	identity_review_status	identity_note	compound_hypotheses	source_urls	exact_human_support_count	eligible_direct_support_count	experimental_annotation	original_camp_effect	original_camp_q	paired_metabolite_P	paired_metabolite_q	paired_up	paired_down	paired_equal	both_observed_pairs	previous_catalog_relation	previous_catalog_disposition	legacy_patient_status	legacy_patient_n	legacy_patient_rho	legacy_patient_P	legacy_patient_q	current_patient_status	current_patient_P	current_patient_q	reuse_requirement	legacy_RNA_status	legacy_RNA_effect	legacy_RNA_P	legacy_RNA_q	prior_35gene_scRNA_panel	prior_39relation	coad_functional_proof	relation_id	CAMP_effect	CAMP_ci_lower	CAMP_ci_upper	CAMP_p_value	CAMP_q_value	CAMP_n	CAMP_status	CAMP_reason	CAMP_input_sha256	CAMP_reused_from	CAMP_available_effect	CAMP_available_ci_lower	CAMP_available_ci_upper	CAMP_available_p_value	CAMP_available_q_value	CAMP_available_n	CAMP_available_status	CAMP_available_reason	CAMP_available_input_sha256	CAMP_available_reused_from	metabolite_paired_effect	metabolite_paired_p_value	metabolite_paired_q_value	metabolite_paired_n	metabolite_paired_status	metabolite_paired_pairs_higher	metabolite_paired_pairs_lower	metabolite_paired_pairs_equal	metabolite_available_effect	metabolite_available_p_value	metabolite_available_q_value	metabolite_available_n	metabolite_available_status	metabolite_available_pairs_higher	metabolite_available_pairs_lower	metabolite_available_pairs_equal	RNA_effect	RNA_ci_lower	RNA_ci_upper	RNA_p_value	RNA_q_value	RNA_n	RNA_status	RNA_reason	RNA_n_up	RNA_n_down	RNA_n_equal	Lee_display_top	Lee_status_x	Lee_reason	Lee_bootstrap_top_frequency	Lee_top_runner_gap	Lee_max_detection	Uhlitz_display_top	Uhlitz_status_x	Uhlitz_reason	Uhlitz_bootstrap_top_frequency	Uhlitz_top_runner_gap	Uhlitz_max_detection	Lee_shared_top	Uhlitz_shared_top	Lee_status_y	Uhlitz_status_y	Lee_top_frequency	Uhlitz_top_frequency
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00315	spermidine	SRM	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:6723	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00315""]"	"[""https://www.kegg.jp/entry/R01920"", ""https://www.uniprot.org/uniprotkb/P19623/entry""]"	1	1	True	0.305948873264586	0.038270274465541	0.0327442210844028	0.054232616171042136	21	12	0	33	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	0.0427807486631016	0.8116	0.9691861351819758	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	1.3885168253247997	1.12173805349021e-06	1.250737929641584e-05	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|spermidine|KEGG:C00315|hsa:6723	0.0427807486631016	-0.3167131129876787	0.3994830951379848	0.8116	0.9850839215686275	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	e3a8f35edef4eb2811d3ece886ccabd301da69b3d62ed39747b1c2033b581ae7	patient_v1	0.0427807486631016	-0.3167131129876787	0.3994830951379848	0.8116	0.9848006180469715	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	e3a8f35edef4eb2811d3ece886ccabd301da69b3d62ed39747b1c2033b581ae7	availability_reuse_v2	0.2649611238157197	0.0327442210844028	0.054232616171042136	33	DONE	21	12	0	0.2649611238157197	0.0327442210844028	0.05258920355979844	33	DONE	21	12	0	1.2913686718821007	1.0185975645598762	1.5641397792043252	5.470628527016238e-11	8.286393210039302e-10	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	31.0	2.0	0.0	Stromal cells	DONE	DESCRIPTIVE_ONLY	0.986	0.088930844943304	0.5291629586479916	Pericytes	DONE	DESCRIPTIVE_ONLY	0.624	0.013868344600077576	0.47474716652136006	Stromal	Stromal	DONE	DONE	0.984	0.915
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00315	spermidine	SLC22A16	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:85413	DIRECT	DIRECT_TRANSPORT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00315""]"	"[""https://www.uniprot.org/uniprotkb/Q86VW1/entry""]"	1	1	True	0.305948873264586	0.038270274465541	0.0327442210844028	0.054232616171042136	21	12	0	33	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	-0.0855614973262032	0.6395	0.9350206278026905	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	-0.47770153406102	0.08793778289576284	0.11205786049002922	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|spermidine|KEGG:C00315|hsa:85413	-0.0855614973262032	-0.4265232597139649	0.3012944920745487	0.6395	0.9361420168067227	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	f2a59db344ff3db19b427433886427e96762f0d77f907b02b21c994a38b72d31	patient_v1	-0.0855614973262032	-0.4265232597139649	0.3012944920745487	0.6395	0.9408859797297298	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	f2a59db344ff3db19b427433886427e96762f0d77f907b02b21c994a38b72d31	availability_reuse_v2	0.2649611238157197	0.0327442210844028	0.054232616171042136	33	DONE	21	12	0	0.2649611238157197	0.0327442210844028	0.05258920355979844	33	DONE	21	12	0	-0.3170032238442935	-0.6679996244682387	0.03399317677965158	0.07511114781896185	0.09944020855209601	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	11.0	22.0	0.0	暂不可定位	NOT_EVALUABLE	INSUFFICIENT_TYPES_OR_TOP_DETECTION_BELOW_1_PERCENT	1.0	0.003560306707923662	0.004373153779175328	Monocyte	DONE	DESCRIPTIVE_ONLY	0.999	0.008517082167514614	0.01054298186767004	暂不可定位	Myeloid	NOT_EVALUABLE	DONE	1.0	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00042	succinate	ACOT8	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:10005	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	Original identifier/name compatible; no independent chemical authentication or full HMDB stereochemistry crosscheck.	"[""C00042""]"	"[""https://www.uniprot.org/uniprotkb/O14734/entry""]"	1	1	False	0.337546713220222	0.120347758489168	0.007969184101149924	0.016244875283113306	25	8	0	33	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_RUN	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|succinate|KEGG:C00042|hsa:10005	0.03442513368983957	-0.27574111226953824	0.3467474872734223	0.8387	0.9850839215686275	33	DONE	COMPUTED	0f26756db32475763f12696bd84b96b7a6ef61cbf65ebd2862be3d36dd598feb	NA	0.03442513368983957	-0.27574111226953824	0.3467474872734223	0.8387	0.9848006180469715	33	DONE	IDENTICAL_INPUT_REUSED	0f26756db32475763f12696bd84b96b7a6ef61cbf65ebd2862be3d36dd598feb	current_primary	0.31290838475147914	0.007969184101149924	0.016244875283113306	33	DONE	25	8	0	0.31290838475147914	0.007969184101149924	0.016455847689387505	33	DONE	25	8	0	-0.42401262788466365	-0.6932599451975697	-0.15476531057175757	0.0030340440539112267	0.00568193704641557	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	10.0	23.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	1.0	0.10781777643245537	0.384805132561228	Epithelial	DONE	DESCRIPTIVE_ONLY	0.906	0.050580768396949055	0.13703594144230155	Epithelial	Epithelial	DONE	DONE	1.0	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00042	succinate	SLC25A10	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:1468	DIRECT	DIRECT_TRANSPORT	ORIGINAL_KEGG_NAME_COMPATIBLE	Original identifier/name compatible; no independent chemical authentication or full HMDB stereochemistry crosscheck.	"[""C00042""]"	"[""https://www.uniprot.org/uniprotkb/Q9UBX3/entry""]"	4	4	True	0.337546713220222	0.120347758489168	0.007969184101149924	0.016244875283113306	25	8	0	33	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_RUN	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|succinate|KEGG:C00042|hsa:1468	-0.01036096256684492	-0.37925476241586936	0.3467790639154505	0.9555	0.9889200000000001	33	DONE	COMPUTED	9bd8eaa09b848bdcf61995299f91732c372d3632ee3b4cd37932832bc6ebd0bb	NA	-0.01036096256684492	-0.37925476241586936	0.3467790639154505	0.9555	0.9927758539458187	33	DONE	IDENTICAL_INPUT_REUSED	9bd8eaa09b848bdcf61995299f91732c372d3632ee3b4cd37932832bc6ebd0bb	current_primary	0.31290838475147914	0.007969184101149924	0.016244875283113306	33	DONE	25	8	0	0.31290838475147914	0.007969184101149924	0.016455847689387505	33	DONE	25	8	0	0.3733640799593936	0.08539075123714562	0.6613374086816415	0.012679245927709176	0.020231331310655114	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	20.0	13.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	1.0	0.13169793835993485	0.31163798654444946	Epithelial	DONE	DESCRIPTIVE_ONLY	1.0	0.2107675272384727	0.209915241686735	Epithelial	Epithelial	DONE	DONE	1.0	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00042	succinate	ALDH2	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:217	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	Original identifier/name compatible; no independent chemical authentication or full HMDB stereochemistry crosscheck.	"[""C00042""]"	"[""https://www.uniprot.org/uniprotkb/P05091/entry""]"	1	1	False	0.337546713220222	0.120347758489168	0.007969184101149924	0.016244875283113306	25	8	0	33	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_RUN	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|succinate|KEGG:C00042|hsa:217	-0.030080213903743314	-0.3529908294206261	0.29944933918845523	0.8641	0.9850839215686275	33	DONE	COMPUTED	4a38aed957e29973d908003c0b1df491115ea7e6c598082b56a6102724d1d6bd	NA	-0.030080213903743314	-0.3529908294206261	0.29944933918845523	0.8641	0.9848006180469715	33	DONE	IDENTICAL_INPUT_REUSED	4a38aed957e29973d908003c0b1df491115ea7e6c598082b56a6102724d1d6bd	current_primary	0.31290838475147914	0.007969184101149924	0.016244875283113306	33	DONE	25	8	0	0.31290838475147914	0.007969184101149924	0.016455847689387505	33	DONE	25	8	0	-0.2599015661866819	-0.49288656079437054	-0.02691657157899327	0.02992912640117825	0.043070625189626	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	11.0	22.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	1.0	0.16640503932812234	0.6826173097999163	Monocyte	DONE	DESCRIPTIVE_ONLY	0.993	0.17758658400621952	0.6166768639133782	Epithelial	Myeloid	DONE	DONE	1.0	0.997
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00042	succinate	SLC25A30	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:253512	DIRECT	DIRECT_TRANSPORT	ORIGINAL_KEGG_NAME_COMPATIBLE	Original identifier/name compatible; no independent chemical authentication or full HMDB stereochemistry crosscheck.	"[""C00042""]"	"[""https://www.uniprot.org/uniprotkb/Q5SVS4/entry""]"	1	1	True	0.337546713220222	0.120347758489168	0.007969184101149924	0.016244875283113306	25	8	0	33	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_RUN	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|succinate|KEGG:C00042|hsa:253512	-0.011029411764705883	-0.3761416751563318	0.35724902915739876	0.9536	0.9889200000000001	33	DONE	COMPUTED	d70a97d918742aae6c87b73ef5daadf6d3976d52ae20be85a96f3698190107af	NA	-0.011029411764705883	-0.3761416751563318	0.35724902915739876	0.9536	0.9927758539458187	33	DONE	IDENTICAL_INPUT_REUSED	d70a97d918742aae6c87b73ef5daadf6d3976d52ae20be85a96f3698190107af	current_primary	0.31290838475147914	0.007969184101149924	0.016244875283113306	33	DONE	25	8	0	0.31290838475147914	0.007969184101149924	0.016455847689387505	33	DONE	25	8	0	0.08264249902319475	-0.24305276481099936	0.4083377628573889	0.6088113638424457	0.6614722624026573	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	16.0	17.0	0.0	Stromal cells	DONE	DESCRIPTIVE_ONLY	0.717	0.003295817492916412	0.037411985662502964	Endothelial	DONE	DESCRIPTIVE_ONLY	0.851	0.013184304040127257	0.08687379037158038	Stromal	Myeloid	DONE	DONE	0.725	0.962
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00042	succinate	SLC22A24	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:283238	DIRECT	DIRECT_TRANSPORT	ORIGINAL_KEGG_NAME_COMPATIBLE	Original identifier/name compatible; no independent chemical authentication or full HMDB stereochemistry crosscheck.	"[""C00042""]"	"[""https://www.uniprot.org/uniprotkb/Q8N4F4/entry""]"	1	1	False	0.337546713220222	0.120347758489168	0.007969184101149924	0.016244875283113306	25	8	0	33	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_RUN	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|succinate|KEGG:C00042|hsa:283238	-0.0912509404038278	-0.4179903885992339	0.26065264329092075	0.6162	0.9221824742268041	33	DONE	COMPUTED	0ba21d28b936bd7a2396a8ebe6dc353a555ecec93d8a77d6de32732a71101d57	NA	-0.0912509404038278	-0.4179903885992339	0.26065264329092075	0.6162	0.925963103448276	33	DONE	IDENTICAL_INPUT_REUSED	0ba21d28b936bd7a2396a8ebe6dc353a555ecec93d8a77d6de32732a71101d57	current_primary	0.31290838475147914	0.007969184101149924	0.016244875283113306	33	DONE	25	8	0	0.31290838475147914	0.007969184101149924	0.016455847689387505	33	DONE	25	8	0	-0.3467071263640297	-0.7399203937458283	0.04650614101776884	0.08193886842974292	0.10792459652510895	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	15.0	18.0	0.0	暂不可定位	NOT_EVALUABLE	INSUFFICIENT_TYPES_OR_TOP_DETECTION_BELOW_1_PERCENT	0.19999999999999718	0.0	0.0	暂不可定位	NOT_EVALUABLE	GENE_MISSING_OR_IDENTITY_HOLD	NA	NA	NA	暂不可定位	暂不可定位	NOT_EVALUABLE	NOT_EVALUABLE	0.19999999999999718	NA
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00042	succinate	OXCT1	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:5019	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	Original identifier/name compatible; no independent chemical authentication or full HMDB stereochemistry crosscheck.	"[""C00042""]"	"[""https://www.kegg.jp/entry/R00410"", ""https://www.uniprot.org/uniprotkb/P55809/entry""]"	2	2	True	0.337546713220222	0.120347758489168	0.007969184101149924	0.016244875283113306	25	8	0	33	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_RUN	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|succinate|KEGG:C00042|hsa:5019	0.11463903743315508	-0.23975222098132576	0.4521732288527664	0.5314	0.9159204545454547	33	DONE	COMPUTED	b7c12ea05e2c6fa7aa214a0656cd7a9dcf901f2bb5579084ea22e8f6752f825b	NA	0.11463903743315508	-0.23975222098132576	0.4521732288527664	0.5314	0.9168931354359926	33	DONE	IDENTICAL_INPUT_REUSED	b7c12ea05e2c6fa7aa214a0656cd7a9dcf901f2bb5579084ea22e8f6752f825b	current_primary	0.31290838475147914	0.007969184101149924	0.016244875283113306	33	DONE	25	8	0	0.31290838475147914	0.007969184101149924	0.016455847689387505	33	DONE	25	8	0	-0.07525109870586581	-0.6511796026873545	0.500677405275623	0.7918336340728658	0.8188640994930239	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	17.0	16.0	0.0	T cells	DONE	DESCRIPTIVE_ONLY	1.0	0.03116959146258652	0.06346129307070149	Tcells	DONE	DESCRIPTIVE_ONLY	0.527	0.005758791231846222	0.09517277191118262	Tcells	Tcells	DONE	DONE	1.0	0.756
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00042	succinate	TMLHE	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:55217	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	Original identifier/name compatible; no independent chemical authentication or full HMDB stereochemistry crosscheck.	"[""C00042""]"	"[""https://www.kegg.jp/entry/R03451"", ""https://www.uniprot.org/uniprotkb/Q9NVH6/entry""]"	1	1	True	0.337546713220222	0.120347758489168	0.007969184101149924	0.016244875283113306	25	8	0	33	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_RUN	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|succinate|KEGG:C00042|hsa:55217	0.15808823529411764	-0.20376325708761076	0.47290118797647396	0.381	0.8797560846560847	33	DONE	COMPUTED	359bca439324543e10a811856ac1b559b14cba2393c6cfda700ae59185b1d23e	NA	0.15808823529411764	-0.20376325708761076	0.47290118797647396	0.381	0.8751257894736842	33	DONE	IDENTICAL_INPUT_REUSED	359bca439324543e10a811856ac1b559b14cba2393c6cfda700ae59185b1d23e	current_primary	0.31290838475147914	0.007969184101149924	0.016244875283113306	33	DONE	25	8	0	0.31290838475147914	0.007969184101149924	0.016455847689387505	33	DONE	25	8	0	-0.06800903345523598	-0.387767074309725	0.2517490073992531	0.6677516018568896	0.7164418228256212	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	15.0	18.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	0.997	0.018180758682241532	0.14711138181249203	Pericytes	DONE	DESCRIPTIVE_ONLY	0.579	0.01032053689998557	0.053154315605928516	Epithelial	Stromal	DONE	DONE	0.998	0.702
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00042	succinate	SDHA	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:6389	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT;COMPLEX_MEMBER_NOT_INDEPENDENT_ENZYME_OR_CARRIER	ORIGINAL_KEGG_NAME_COMPATIBLE	Original identifier/name compatible; no independent chemical authentication or full HMDB stereochemistry crosscheck.	"[""C00042""]"	"[""https://www.kegg.jp/entry/R02164"", ""https://www.kegg.jp/entry/R13223"", ""https://www.uniprot.org/uniprotkb/P31040/entry""]"	1	1	True	0.337546713220222	0.120347758489168	0.007969184101149924	0.016244875283113306	25	8	0	33	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_RUN	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|succinate|KEGG:C00042|hsa:6389	-0.005681818181818182	-0.34817217299104064	0.32552245989437595	0.9768	0.9974124267291912	33	DONE	COMPUTED	6b26bad231748554446e0c769b4711fd2861805195a35d20842cc75887825378	NA	-0.005681818181818182	-0.34817217299104064	0.32552245989437595	0.9768	0.9965767012687429	33	DONE	IDENTICAL_INPUT_REUSED	6b26bad231748554446e0c769b4711fd2861805195a35d20842cc75887825378	current_primary	0.31290838475147914	0.007969184101149924	0.016244875283113306	33	DONE	25	8	0	0.31290838475147914	0.007969184101149924	0.016455847689387505	33	DONE	25	8	0	-0.7624111539602301	-0.9212861172666658	-0.6035361906537944	3.945856545218338e-11	6.350362877460763e-10	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	1.0	32.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	1.0	0.10282206566443122	0.5201782025020293	Epithelial	DONE	DESCRIPTIVE_ONLY	0.945	0.07327986121949498	0.3434947233796685	Epithelial	Epithelial	DONE	DONE	1.0	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00042	succinate	SDHB	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:6390	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT;COMPLEX_MEMBER_NOT_INDEPENDENT_ENZYME_OR_CARRIER	ORIGINAL_KEGG_NAME_COMPATIBLE	Original identifier/name compatible; no independent chemical authentication or full HMDB stereochemistry crosscheck.	"[""C00042""]"	"[""https://www.kegg.jp/entry/R02164"", ""https://www.kegg.jp/entry/R13223"", ""https://www.uniprot.org/uniprotkb/P21912/entry""]"	1	1	True	0.337546713220222	0.120347758489168	0.007969184101149924	0.016244875283113306	25	8	0	33	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_RUN	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|succinate|KEGG:C00042|hsa:6390	-0.06517379679144385	-0.3895755463778044	0.2751542819565988	0.7141	0.9513388127853881	33	DONE	COMPUTED	e1d982a40a3b656dd77e0844c23d49fd8aeecc89245fb9f9bfd4f189411da830	NA	-0.06517379679144385	-0.3895755463778044	0.2751542819565988	0.7141	0.9645469788519637	33	DONE	IDENTICAL_INPUT_REUSED	e1d982a40a3b656dd77e0844c23d49fd8aeecc89245fb9f9bfd4f189411da830	current_primary	0.31290838475147914	0.007969184101149924	0.016244875283113306	33	DONE	25	8	0	0.31290838475147914	0.007969184101149924	0.016455847689387505	33	DONE	25	8	0	-0.6361394512043607	-0.8063289970893155	-0.46594990531940583	1.1260757205309566e-08	7.340873368018261e-08	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	2.0	31.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	1.0	0.15305271497376566	0.6509843021269626	Monocyte	DONE	DESCRIPTIVE_ONLY	0.977	0.09678720291586929	0.4549904932251694	Epithelial	Myeloid	DONE	DONE	1.0	0.997
