cancer	gene	pool_status	work_priority	priority_reason	functional_class	functional_class_code	study_record_count	unique_source_count	genetic_intervention_reported	linked_direct_metabolites	direct_relation_ids	n_direct_relations	mapping_status	original_best_metabolite	original_n	original_rho	original_q	same_relation_er_v3_n	same_relation_er_v3_rho	same_relation_er_v3_q	same_relation_er_v2_q	er_v3_display_best_relation	er_v3_display_best_q	patient_evidence_summary	functional_summary	models	interventions	metabolite_readout	counterevidence_and_limits	research_increment	next_minimal_action	review_depth	literature_search_status	fulltext_review_status	mediation_in_CAMP	depmap_status	depmap_score	depmap_n_models	common_essential_status	normal_tissue_safety	cptac_role	fuscc_status	study_ids	source_urls	original_statistics_source	robustness_source	direct_mapping_source	review_status	snapshot_commit
BRCA	SHMT2	RETAINED	保留	基因干预已有体内外支持，2026又有共价药物研究	有乳腺癌遗传干预报告	A	2	2	True	glycine; serine	KEGG:C00037|SHMT2; KEGG:C00065|SHMT2	2	复用原v1生化候选；未重新全面核验反应注释	glycine	61.0	0.184188260179799	0.3290653846153846	61.0	0.16719049538882153	0.48046250000000007	0.4279275	KEGG:C00037|SHMT2	0.48046250000000007	本轮ER关联未过0.05；不以此排除功能价值	S097（2022）：体内外生长受调节；MAPK/VEGF相关 | S098（2026）：线粒体障碍/铁死亡、抗肿瘤活性	S097：乳腺癌细胞/异种移植瘤 | S098：TNBC模型	S097：SHMT2敲低和过表达 | S098：藤黄酸共价靶向SHMT2、化学蛋白组	S097：RNA-seq；未确认甘氨酸/丝氨酸介导 | S098：代谢/线粒体能量读出	S097：相关通路不等同酶催化机制 | S098：药物主导；基因救援细节待全文，不作为临床有效性	基因干预已有体内外支持，2026又有共价药物研究	区分单碳催化、MAPK/VEGF和药物铁死亡，核查代谢介导	PRIMARY_ABSTRACT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S097; S098	"https://pubmed.ncbi.nlm.nih.gov/35968337/
https://pubmed.ncbi.nlm.nih.gov/42378651/"	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	SLC6A6	RETAINED	保留	2026原文同时有敲低与过表达，旧版仅过表达应更新	有乳腺癌遗传干预报告	A	1	1	True	taurine	KEGG:C00245|SLC6A6	1	复用原v1生化候选；未重新全面核验反应注释	taurine	61.0	0.1716045955278939	0.3813697674418605	61.0	0.167240827448844	0.48278219178082193	0.4351	KEGG:C00245|SLC6A6	0.48278219178082193	本轮ER关联未过0.05；不以此排除功能价值	S099（2026）：敲低抑制增殖；过表达促进生长、降低凋亡	S099：乳腺癌细胞/荷瘤小鼠；具体细胞系待方法核定	S099：Slc6a6遗传敲低与过表达	S099：牛磺酸摄取、ROS；Rprd1b/G1-S	S099：补充了旧摘要仅过表达的认识；还存在非转运功能，不能归于唯一牛磺酸机制	2026原文同时有敲低与过表达，旧版仅过表达应更新	牛磺酸转运和Rprd1b非转运功能分开；不称全新代谢轴	PRIMARY_RESULTS_TEXT_EXCERPT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S099	https://www.mdpi.com/2073-4409/15/2/207	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	SLC6A8	RETAINED	优先核查	缺氧TNBC肌酸存活线索有价值，具体遗传构建未逐项核定	功能线索待方法/模型核定	F	1	1	False	creatine	KEGG:C00300|SLC6A8	1	复用原v1生化候选；未重新全面核验反应注释	creatine	61.0	0.185616076150185	0.334305	61.0	0.15256741018907904	0.49527439024390246	0.4601454545454546	KEGG:C00300|SLC6A8	0.49527439024390246	本轮ER关联未过0.05；不以此排除功能价值	S100（2021）：肌酸积累支持存活/抗凋亡，AKT/ERK及抗氧化改变	S100：缺氧TNBC模型	S100：SLC6A8相关干预（具体构建见全文）	S100：胞内肌酸	S100：特定缺氧背景；不能外推所有乳腺癌	缺氧TNBC肌酸存活线索有价值，具体遗传构建未逐项核定	先补方法和营养条件，不把肌酸补充等同转运体单独作用	PRIMARY_RESULTS_TEXT_EXCERPT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S100	https://doi.org/10.1186/s13046-021-01933-7	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	NEEDS_REVIEW	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	SLC7A11	RETAINED	保留	放疗、内分泌和骨痛各有干预，终点不能混用	有乳腺癌遗传干预报告	A	3	3	True	glutamate; cystine	KEGG:C00025|SLC7A11; KEGG:C00491|SLC7A11	2	复用原v1生化候选；未重新全面核验反应注释	glutamate	61.0	0.3713379164463246	0.0466363636363636	61.0	0.28394762397228174	0.22435200000000002	0.1903064516129032	KEGG:C00025|SLC7A11	0.22435200000000002	本轮ER关联未过0.05；不以此排除功能价值	S101（2022）：增强放射诱导铁死亡 | S102（2025）：抑制生长/克隆；过表达减弱ER阻断效应；铁死亡与内分泌敏感性相关 | S103（2019）：推迟疼痛行为；RNA-seq记录反应	S101：ER+乳腺癌放疗背景 | S102：MCF7、ZR-75-1 | S103：MDA-MB-231稳定克隆、股骨接种小鼠	S101：ESR1/SLC7A11敲低 | S102：两条shRNA敲低；SLC7A11/SLC3A2过表达救援 | S103：xCT/SLC7A11 siRNA稳定敲低	S101：氧化应激/铁死亡 | S102：Lipid ROS/转运系统 | S103：胱氨酸摄取和谷氨酸释放均降低	S101：治疗依赖；不能作为未治疗普遍依赖 | S102：SLC7A11与重链SLC3A2角色不同；不等于CAMP组织谷氨酸直接通量 | S103：疼痛终点不是证明缩瘤；公开扰动转录组可作为后续资源	放疗、内分泌和骨痛各有干预，终点不能混用	对应CAMP的是谷氨酸关联；公开xCT扰动可用但不等于缩瘤	PRIMARY_ABSTRACT | PRIMARY_FIGURE_CAPTIONS_AND_ABSTRACT | PRIMARY_ABSTRACT_AND_FIGURE_CAPTIONS	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	既有10基因对比有组织/plex混杂；不用于优先级加分	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S101; S102; S103	"https://pubmed.ncbi.nlm.nih.gov/35252218/
https://pubmed.ncbi.nlm.nih.gov/39833180/
https://pubmed.ncbi.nlm.nih.gov/30799686/"	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	SOAT1	RETAINED	保留	FGFR及TNBC模型有遗传/药物支持，需保留脂质形式差异	有乳腺癌遗传干预报告	A	2	2	True	cholesterol	KEGG:C00187|SOAT1	1	复用原v1生化候选；未重新全面核验反应注释	cholesterol	61.0	0.1415124272871496	0.48556875	61.0	0.117617780705295	0.61218	0.6007373831775701	KEGG:C00187|SOAT1	0.61218	本轮ER关联未过0.05；不以此排除功能价值	S104（2025）：克隆/侵袭降低；体内肿瘤生长减少 | S105（2025）：增殖/迁移下降、周期阻滞、体内生长下降	S104：FGFR驱动乳腺癌模型 | S105：MDA-MB-231、BT549及乳腺癌异种移植	S104：SOAT1抑制及基因敲低 | S105：shSOAT1及avasimibe	S104：胆固醇储存改变 | S105：胆固醇稳态、YAP/ER应激	S104：限定FGFR背景；不能直接代表CAMP全部BRCA | S105：基因与药物证据分开；ER应激不是雌激素受体ER	FGFR及TNBC模型有遗传/药物支持，需保留脂质形式差异	区分游离胆固醇、胆固醇酯和药物；有特定背景再深入	PRIMARY_ABSTRACT | PRIMARY_RESULTS_TEXT_EXCERPT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S104; S105	"https://pubmed.ncbi.nlm.nih.gov/40665359/
https://doi.org/10.1002/VIW.20240083"	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	SOAT2	RETAINED	暂挂	本轮未取得SOAT2特异BRCA干预	本轮未取得适用干预报告	J	0	0	False	cholesterol	KEGG:C00187|SOAT2	1	复用原v1生化候选；未重新全面核验反应注释	cholesterol	61.0	-0.3189846641988365	0.09234	61.0	-0.30251376077922715	0.1767	0.1382869565217391	KEGG:C00187|SOAT2	0.1767	本轮ER关联未过0.05；不以此排除功能价值	已进行该基因定向检索；本轮未取得足以归属乳腺癌的基因特异功能来源。不是证明该基因无作用。				有限检索范围，未完成无限制系统综述；低命中可能受别名/缩写和索引覆盖影响。	本轮未取得SOAT2特异BRCA干预	不能借SOAT1结果，也不能混淆旧称ACAT2的另一基因	BOUNDED_GENE_SEARCH_ONLY	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接			https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	SORD	RETAINED	暂挂	患者果糖关联对子集敏感，现有直接干预线索为结直肠癌	仅他癌或不适用乳腺癌	H	1	1	False	fructose; sorbitol	KEGG:C00095|SORD; KEGG:C00794|SORD	2	复用原v1生化候选；未重新全面核验反应注释	fructose	61.0	0.395404674944938	0.0427499999999999	45.0	0.2596232957189232	0.33799787234042555	0.0534375	KEGG:C00095|SORD	0.33799787234042555	本轮ER关联未过0.05；不以此排除功能价值；果糖n从61到45，效应减弱；山梨醇子集近零	S121（2025）：保留跨癌线索；不作为乳腺癌直接功能支持	S121：结直肠癌，非乳腺癌	S121：旧表记录直接干预，未在本轮重新读取全文	S121：乳腺癌CAMP果糖关联具有可用性敏感限制	S121：研究对象不适用本轮BRCA功能确认	患者果糖关联对子集敏感，现有直接干预线索为结直肠癌	保留候选，但暂不扩展BRCA靶点故事，先取得适用功能证据	LEGACY_SOURCE_SCOPE_RETAINED_NOT_REREAD	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	既有10基因对比有组织/plex混杂；不用于优先级加分	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S121	https://pmc.ncbi.nlm.nih.gov/articles/PMC12552132/	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	SPHK1	RETAINED	保留	转移与增殖效果依模型不同，部分谱系需核查	有干预但情境/方向分歧	B	2	2	True	sphingosine	KEGG:C00319|SPHK1	1	复用原v1生化候选；未重新全面核验反应注释	sphingosine	61.0	0.2374245756395983	0.2100857142857142	45.0	0.12050386625329346	0.6776837837837838	0.3074711538461538	KEGG:C00319|SPHK1	0.6776837837837838	本轮ER关联未过0.05；不以此排除功能价值	S106（2019）：敲低减少自发肺转移/迁移侵袭；所测三系体外增殖无显著改变 | S107（2020）：敲低增殖下降/凋亡上升；过表达提高球形成	S106：BC3-p53KD PDX、Hs578T及文中MDA-MB-435；原位模型 | S107：HCC38、MDA-MB-468干样/非干样细胞；MCF7等表达背景	S106：两条shRNA、过表达；药物另评 | S107：独立shRNA、过表达；FTY720/PF543另列	S106：S1P下降 | S107：S1P分泌/STAT1	S106：MDA-MB-435身份/谱系需独立核查；不依赖此系单独作BRCA结论；不能称普遍抗增殖 | S107：与2019增殖无效结果不同，可能与模型/培养条件有关	转移与增殖效果依模型不同，部分谱系需核查	保留2019增殖无效/2020增殖有效对照，避免依赖MDA-MB-435单独结论	PRIMARY_RESULTS_TEXT_EXCERPT | PRIMARY_ABSTRACT_AND_FIGURE_CAPTIONS	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S106; S107	"https://aacrjournals.org/cancerres/article/79/16/4211/638205/Sphingosine-Kinase-1-Signaling-Promotes-Metastasis
https://pubmed.ncbi.nlm.nih.gov/32260399/"	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	SPHK2	RETAINED	保留	基质宿主功能与癌细胞多柔比星凋亡结果不同	有乳腺癌遗传干预报告	A	2	2	True	sphingosine	KEGG:C00319|SPHK2	1	复用原v1生化候选；未重新全面核验反应注释	sphingosine	61.0	-0.2869838149140653	0.13145625	45.0	-0.0398815035228513	0.8736545454545456	0.2793	KEGG:C00319|SPHK2	0.8736545454545456	本轮ER关联未过0.05；不以此排除功能价值	S108（2023）：抑制促肿瘤CAF状态及肿瘤生长 | S109（2007）：p21与G2/M阻滞下降，但药物诱导凋亡增强	S108：基质成纤维细胞及E0771乳腺癌小鼠 | S109：MCF7及p53失活MCF7；另有HCT116非BRCA	S108：宿主SphK2删除/抑制 | S109：SPHK2 siRNA，多柔比星背景	S108：p53相关；CAMP鞘氨醇介导未明 | S109：未核实CAMP鞘氨醇变化	S108：宿主/基质效应，不是肿瘤细胞单培养依赖 | S109：细胞静止和凋亡不是同一终点；HCT116不是乳腺癌	基质宿主功能与癌细胞多柔比星凋亡结果不同	先分细胞区室，不把全部效应归为肿瘤细胞酶依赖	PRIMARY_ABSTRACT_AND_SUPPLEMENT_EXCERPT | PRIMARY_ABSTRACT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S108; S109	"https://aacrjournals.org/cancerres/article/83/4/553/716438/Sphingosine-Kinase-2-in-Stromal-Fibroblasts
https://pubmed.ncbi.nlm.nih.gov/17974990/"	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	SQLE	RETAINED	保留	2016及2018功能已有，低表达模型阴性需保留	有乳腺癌遗传干预报告	A	2	2	True	squalene	KEGG:C00751|SQLE	1	复用原v1生化候选；未重新全面核验反应注释	squalene	61.0	0.0398341555544703	0.8638331125827815	38.0	0.032665776564067474	0.90694125	0.7232372093023255	KEGG:C00751|SQLE	0.90694125	本轮ER关联未过0.05；不以此排除功能价值	S110（2018）：SQLE敲低模拟生长抑制，回补逆转 | S111（2016）：表达阳性模型生长受抑，低表达背景不出现同样效应	S110：乳腺癌细胞，具体系待全文核定 | S111：SQLE表达阳性乳腺癌系；MDA-MB-231低表达阴性背景	S110：SQLE敲低及SQLE过表达救援CASIMO1敲低 | S111：SQLE沉默及药物	S110：脂滴/脂质稳态 | S111：角鲨烯测量本轮未重核	S110：未证明CAMP角鲨烯丰度介导 | S111：保留旧版原始文献核查限定；不声称本轮全文重读	2016及2018功能已有，低表达模型阴性需保留	不因角鲨烯↓/SQLE↑就证明通量；寻找新背景而非重复靶点	PRIMARY_ABSTRACT | LEGACY_CURATED_PRIMARY_NOT_FULLY_REREAD_THIS_PASS	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S110; S111	"https://pubmed.ncbi.nlm.nih.gov/29765154/
https://www.nature.com/articles/srep19435"	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	TAT	RETAINED	优先核查	DNMT/药物线索有但TAT本体构建和验证未核实	功能线索待方法/模型核定	F	1	1	False	glutamate; tyrosine; 4-hydroxyphenylpyruvate	KEGG:C00025|TAT; KEGG:C00082|TAT; KEGG:C01179|TAT	3	复用原v1生化候选；未重新全面核验反应注释	glutamate	61.0	-0.2254891591750396	0.2220241935483871	61.0	-0.1403281593427693	0.5210999999999999	0.5113627659574469	KEGG:C00025|TAT	0.5210999999999999	本轮ER关联未过0.05；不以此排除功能价值	S112（2024）：TAT上调伴生长抑制，周期/DNA修复改变	S112：乳腺癌/TNBC细胞背景	S112：DNMT3A/3B调节及diazinon处理	S112：未核实酪氨酸/4-HPP介导	S112：需确认TAT独立构建；diazinon为有毒化学物不可当临床推荐；原文亦承认验证不足	DNMT/药物线索有但TAT本体构建和验证未核实	逐图核查直接遗传证据；不把有毒diazinon当可用治疗	PRIMARY_ABSTRACT_AND_CONCLUSION_EXCERPT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S112	https://www.mdpi.com/2218-273X/14/9/1088	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	NEEDS_REVIEW	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	UPB1	RETAINED	暂挂	本轮未取得UPB1特异乳腺癌干预	本轮未取得适用干预报告	J	0	0	False	beta-alanine	KEGG:C00099|UPB1	1	复用原v1生化候选；未重新全面核验反应注释	beta-alanine	61.0	-0.2249160026678523	0.218655737704918	48.0	-0.2697437407129414	0.33799787234042555	0.3594109090909091	KEGG:C00099|UPB1	0.33799787234042555	本轮ER关联未过0.05；不以此排除功能价值	已进行该基因定向检索；本轮未取得足以归属乳腺癌的基因特异功能来源。不是证明该基因无作用。				有限检索范围，未完成无限制系统综述；低命中可能受别名/缩写和索引覆盖影响。	本轮未取得UPB1特异乳腺癌干预	保留β-丙氨酸关系，不用风险签名代替功能	BOUNDED_GENE_SEARCH_ONLY	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接			https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
