mode	group	bin_id	mean_log2_ratio	n_donors
reference_split	B_control	chr2:24	0.0023856825768102715	17
reference_split	B_control	chr2:3	-0.01988233643875	22
reference_split	B_control	chr2:4	-0.007503841922583437	21
reference_split	B_control	chr2:5	0.008263784398458702	15
reference_split	B_control	chr2:6	0.008779594126291982	22
reference_split	B_control	chr2:7	0.0002778696331802739	22
reference_split	B_control	chr2:8	-0.007968281395553745	22
reference_split	B_control	chr2:9	-0.009745188001908617	20
reference_split	B_control	chr3:0	0.02320118571373525	20
reference_split	B_control	chr3:1	0.01748781670396943	22
reference_split	B_control	chr3:10	-0.006750318692175117	22
reference_split	B_control	chr3:11	-0.004275883854747659	18
reference_split	B_control	chr3:12	6.869953711670704e-05	22
reference_split	B_control	chr3:13	-0.007095558686880346	20
reference_split	B_control	chr3:14	-0.014039129738506633	22
reference_split	B_control	chr3:15	-0.01029734353719196	22
reference_split	B_control	chr3:16	NA	0
reference_split	B_control	chr3:17	0.009115587937455217	19
reference_split	B_control	chr3:18	0.025176149846972418	22
reference_split	B_control	chr3:19	0.04141836347183758	22
reference_split	B_control	chr3:2	0.013537069630348638	15
reference_split	B_control	chr3:3	0.0122264228365828	22
reference_split	B_control	chr3:4	0.0026704256818097295	22
reference_split	B_control	chr3:5	-0.0009574300713864665	22
reference_split	B_control	chr3:6	-0.0003079197907904539	13
reference_split	B_control	chr3:7	NA	0
reference_split	B_control	chr3:8	NA	0
reference_split	B_control	chr3:9	0.0028276045594004453	2
reference_split	B_control	chr4:0	0.0020536030889618784	22
reference_split	B_control	chr4:1	0.007561554635253974	13
reference_split	B_control	chr4:10	0.014009147404988254	22
reference_split	B_control	chr4:11	0.004741446010369197	14
reference_split	B_control	chr4:12	0.002817968554340236	14
reference_split	B_control	chr4:13	NA	0
reference_split	B_control	chr4:14	0.006905123279633818	15
reference_split	B_control	chr4:15	0.015131214035353798	17
reference_split	B_control	chr4:16	0.011237876899960164	14
reference_split	B_control	chr4:17	0.010840320826386049	1
reference_split	B_control	chr4:18	0.017472610057322605	18
reference_split	B_control	chr4:2	0.008572468461017863	1
reference_split	B_control	chr4:3	0.013856471737272454	16
reference_split	B_control	chr4:4	0.011785013207529787	19
reference_split	B_control	chr4:5	0.008000806888404474	18
reference_split	B_control	chr4:6	NA	0
reference_split	B_control	chr4:7	0.005419411782271915	22
reference_split	B_control	chr4:8	0.01095297836685792	22
reference_split	B_control	chr4:9	0.01981788263136247	14
reference_split	B_control	chr5:0	-0.025796199561969307	17
reference_split	B_control	chr5:1	-0.028788347427719085	10
reference_split	B_control	chr5:10	0.026890835838042543	1
reference_split	B_control	chr5:11	0.018569368444871216	22
reference_split	B_control	chr5:12	0.015530372169371004	11
reference_split	B_control	chr5:13	0.00755424523299832	22
reference_split	B_control	chr5:14	0.010231389992357568	22
reference_split	B_control	chr5:15	0.017092211396362682	22
reference_split	B_control	chr5:16	0.011889357926016683	14
reference_split	B_control	chr5:17	0.01738679029694701	22
reference_split	B_control	chr5:18	NA	0
reference_split	B_control	chr5:2	NA	0
reference_split	B_control	chr5:3	-0.06478739322425733	21
reference_split	B_control	chr5:4	-0.06870867088202474	16
reference_split	B_control	chr5:5	-0.04621576836811001	21
reference_split	B_control	chr5:6	-0.014446762832712106	20
reference_split	B_control	chr5:7	0.0024284450889248696	22
reference_split	B_control	chr5:8	0.0138612510649291	20
reference_split	B_control	chr5:9	0.016775938014201592	21
reference_split	B_control	chr6:0	0.036755220692211585	21
reference_split	B_control	chr6:1	0.032508742608837495	22
reference_split	B_control	chr6:10	0.008382631127282077	21
reference_split	B_control	chr6:11	0.0008225395421593666	22
reference_split	B_control	chr6:12	-0.009118165739450112	12
reference_split	B_control	chr6:13	-0.029026060935343892	22
reference_split	B_control	chr6:14	-0.031993824783270605	21
reference_split	B_control	chr6:15	-0.02305834354433557	22
reference_split	B_control	chr6:16	-0.0034367683460521815	9
reference_split	B_control	chr6:17	NA	0
reference_split	B_control	chr6:2	0.019920868748187083	21
reference_split	B_control	chr6:3	0.13202468739156006	22
reference_split	B_control	chr6:4	0.022300785307512623	21
reference_split	B_control	chr6:5	0.009338517967889894	10
reference_split	B_control	chr6:6	NA	0
reference_split	B_control	chr6:7	0.01565630230682355	19
reference_split	B_control	chr6:8	0.012632096803907939	20
reference_split	B_control	chr6:9	NA	0
reference_split	B_control	chr7:0	0.002411789306090848	21
reference_split	B_control	chr7:1	0.006778248254024773	19
reference_split	B_control	chr7:10	0.010856100728290647	22
reference_split	B_control	chr7:11	0.008980366957342658	13
reference_split	B_control	chr7:12	0.0041182259942735095	19
reference_split	B_control	chr7:13	-0.005369601291214839	21
reference_split	B_control	chr7:14	-0.01896896689864454	21
reference_split	B_control	chr7:15	-0.026572622609917784	20
reference_split	B_control	chr7:2	0.004881709968931603	22
reference_split	B_control	chr7:3	0.0007749179559740357	22
reference_split	B_control	chr7:4	-0.0015315257157389427	22
reference_split	B_control	chr7:5	-0.005645699669067942	5
reference_split	B_control	chr7:6	0.003156478689343376	10
reference_split	B_control	chr7:7	0.010763910019736929	22
reference_split	B_control	chr7:8	0.01348751218354427	7
reference_split	B_control	chr7:9	0.011157604863621178	22
reference_split	B_control	chr8:0	0.022786800362759017	3
reference_split	B_control	chr8:1	0.011915884443079842	19
reference_split	B_control	chr8:10	0.009783599367647082	22
reference_split	B_control	chr8:11	NA	0
reference_split	B_control	chr8:12	0.0032211410664056152	19
reference_split	B_control	chr8:13	NA	0
reference_split	B_control	chr8:14	0.008749066700438348	22
reference_split	B_control	chr8:2	-0.001987917556086271	22
reference_split	B_control	chr8:3	-0.0043192736368552285	22
reference_split	B_control	chr8:4	0.004224721452291922	20
reference_split	B_control	chr8:5	0.012042852050292013	22
reference_split	B_control	chr8:6	0.015081135604414977	15
reference_split	B_control	chr8:7	0.0165317462402368	18
reference_split	B_control	chr8:8	0.01850561038629115	20
reference_split	B_control	chr8:9	0.01258595584947148	20
reference_split	B_control	chr9:0	0.016376244749766344	18
reference_split	B_control	chr9:1	0.0032580523036216964	8
reference_split	B_control	chr9:10	0.005522305758300782	11
reference_split	B_control	chr9:11	0.0035886685784465517	16
reference_split	B_control	chr9:12	0.004350380923401982	22
reference_split	B_control	chr9:13	0.005733321048049608	22
reference_split	B_control	chr9:2	0.009138557090881547	3
reference_split	B_control	chr9:3	-0.004654007950960093	22
reference_split	B_control	chr9:6	NA	0
reference_split	B_control	chr9:7	-0.0201941913778196	21
reference_split	B_control	chr9:8	-0.01080015100776289	21
reference_split	B_control	chr9:9	0.0014951203387729088	22
reference_split	Epithelial_control	chr10:0	-0.1877483863585799	20
reference_split	Epithelial_control	chr10:1	-0.15180561694247505	22
reference_split	Epithelial_control	chr10:10	0.008719583237308976	21
reference_split	Epithelial_control	chr10:11	0.00966502368531729	22
reference_split	Epithelial_control	chr10:12	0.015640521488735404	18
reference_split	Epithelial_control	chr10:13	0.03799681756598428	6
reference_split	Epithelial_control	chr10:2	-0.09683838173150204	20
reference_split	Epithelial_control	chr10:3	-0.036217746063742375	13
reference_split	Epithelial_control	chr10:4	-0.03245970012116836	15
reference_split	Epithelial_control	chr10:5	-0.0017070427084855547	2
reference_split	Epithelial_control	chr10:6	-0.028396232049340137	21
reference_split	Epithelial_control	chr10:7	-0.0010848328455087236	22
reference_split	Epithelial_control	chr10:8	0.02250880553456698	21
reference_split	Epithelial_control	chr10:9	0.011591377888532414	19
reference_split	Epithelial_control	chr11:0	0.017264522590904437	22
reference_split	Epithelial_control	chr11:1	0.00878038956885857	22
reference_split	Epithelial_control	chr11:10	-0.03330034220749319	22
reference_split	Epithelial_control	chr11:11	-0.1003658643528405	22
reference_split	Epithelial_control	chr11:12	-0.08693604318916204	18
reference_split	Epithelial_control	chr11:13	-0.023288808975439113	3
reference_split	Epithelial_control	chr11:2	NA	0
reference_split	Epithelial_control	chr11:3	0.015887162309535442	20
reference_split	Epithelial_control	chr11:4	0.023772153002499075	20
reference_split	Epithelial_control	chr11:5	0.02149537127576592	18
reference_split	Epithelial_control	chr11:6	0.00989314678795561	22
reference_split	Epithelial_control	chr11:7	0.00913235617784454	22
reference_split	Epithelial_control	chr11:8	0.0008549212893779911	19
reference_split	Epithelial_control	chr11:9	-0.009987410433014158	20
reference_split	Epithelial_control	chr12:0	-0.06421245976308342	22
reference_split	Epithelial_control	chr12:1	-0.1179974818233157	22
reference_split	Epithelial_control	chr12:10	0.01169774921244076	22
reference_split	Epithelial_control	chr12:11	0.038267710118775194	22
reference_split	Epithelial_control	chr12:12	0.0036979936844913127	22
reference_split	Epithelial_control	chr12:13	-0.059327287812952996	9
reference_split	Epithelial_control	chr12:2	-0.057594456511474934	21
reference_split	Epithelial_control	chr12:3	-0.037977408835091965	6
reference_split	Epithelial_control	chr12:4	-0.008202172114281455	22
reference_split	Epithelial_control	chr12:5	0.035006403846158295	22
reference_split	Epithelial_control	chr12:6	-0.01639298892179364	22
reference_split	Epithelial_control	chr12:7	-0.04826396035699261	22
reference_split	Epithelial_control	chr12:8	-0.0644363414082389	3
reference_split	Epithelial_control	chr12:9	-0.016443085965609762	22
reference_split	Epithelial_control	chr13:1	NA	0
reference_split	Epithelial_control	chr13:10	0.026563161261451602	3
reference_split	Epithelial_control	chr13:11	0.027351611243071648	18
reference_split	Epithelial_control	chr13:2	-0.0762811391970794	22
reference_split	Epithelial_control	chr13:3	-0.09732199836037692	19
reference_split	Epithelial_control	chr13:4	-0.053732121348402086	22
reference_split	Epithelial_control	chr13:5	-0.0030356258789063853	2
reference_split	Epithelial_control	chr13:6	NA	0
reference_split	Epithelial_control	chr13:7	0.0009238295389437517	17
reference_split	Epithelial_control	chr13:9	0.009423190753965981	15
reference_split	Epithelial_control	chr14:1	NA	0
reference_split	Epithelial_control	chr14:10	-0.0859789991742038	22
reference_split	Epithelial_control	chr14:2	-0.004902956666255446	22
reference_split	Epithelial_control	chr14:3	-0.012978601903908467	22
reference_split	Epithelial_control	chr14:4	-0.02090592449596252	15
reference_split	Epithelial_control	chr14:5	-0.0019465680184940098	22
reference_split	Epithelial_control	chr14:6	0.00891956306793509	22
reference_split	Epithelial_control	chr14:7	-0.005090347469508133	22
reference_split	Epithelial_control	chr14:8	NA	0
reference_split	Epithelial_control	chr14:9	-0.06632165798881647	22
reference_split	Epithelial_control	chr15:10	NA	0
reference_split	Epithelial_control	chr15:2	0.016546533730275023	4
reference_split	Epithelial_control	chr15:3	0.043654218009934194	18
reference_split	Epithelial_control	chr15:4	0.05869385092192517	22
reference_split	Epithelial_control	chr15:5	0.024988432903822074	22
reference_split	Epithelial_control	chr15:6	0.016639926662594156	22
reference_split	Epithelial_control	chr15:7	0.021947103832683758	22
reference_split	Epithelial_control	chr15:8	0.03269287510116589	22
reference_split	Epithelial_control	chr15:9	0.053079059405462155	14
reference_split	Epithelial_control	chr16:0	0.051033346910596515	22
reference_split	Epithelial_control	chr16:1	0.0021777668144848886	22
reference_split	Epithelial_control	chr16:2	0.004638073454204612	22
reference_split	Epithelial_control	chr16:3	0.009019002686201082	22
reference_split	Epithelial_control	chr16:4	0.011496695981307634	7
reference_split	Epithelial_control	chr16:5	0.03188048916539966	22
reference_split	Epithelial_control	chr16:6	0.01837997509560853	21
reference_split	Epithelial_control	chr16:7	0.006328880191960516	21
reference_split	Epithelial_control	chr16:8	-0.021323897801280575	22
reference_split	Epithelial_control	chr17:0	0.0030411872515152664	22
reference_split	Epithelial_control	chr17:1	-0.006438735641168112	21
reference_split	Epithelial_control	chr17:2	-0.03894367425999599	21
reference_split	Epithelial_control	chr17:3	-0.08916511226912208	22
reference_split	Epithelial_control	chr17:4	-0.0050856556155325534	22
reference_split	Epithelial_control	chr17:5	0.004673582875469809	22
reference_split	Epithelial_control	chr17:6	-0.022625828666714268	22
reference_split	Epithelial_control	chr17:7	-0.03472095059425648	22
reference_split	Epithelial_control	chr17:8	0.05196688374617961	22
reference_split	Epithelial_control	chr18:0	-0.023130229617277655	22
reference_split	Epithelial_control	chr18:1	-0.013139445733221766	11
reference_split	Epithelial_control	chr18:2	0.003970815950314126	15
reference_split	Epithelial_control	chr18:3	0.013425925771966066	16
reference_split	Epithelial_control	chr18:4	0.03244259979930057	16
reference_split	Epithelial_control	chr18:5	0.07079847748825119	21
reference_split	Epithelial_control	chr18:6	0.09700683119172185	8
reference_split	Epithelial_control	chr18:7	0.08422669478062055	11
reference_split	Epithelial_control	chr18:8	NA	0
reference_split	Epithelial_control	chr19:0	0.03374704530039075	22
reference_split	Epithelial_control	chr19:1	-0.024031503622516395	22
reference_split	Epithelial_control	chr19:2	0.01359070192774262	10
reference_split	Epithelial_control	chr19:3	-0.004768152945983033	22
reference_split	Epithelial_control	chr19:4	0.02929903406307528	22
reference_split	Epithelial_control	chr19:5	0.07619853760810723	22
reference_split	Epithelial_control	chr1:0	0.025819175148764608	22
reference_split	Epithelial_control	chr1:1	0.01114336268390052	22
reference_split	Epithelial_control	chr1:10	-0.0382917810482416	22
reference_split	Epithelial_control	chr1:11	-0.122358402925766	22
reference_split	Epithelial_control	chr1:12	NA	0
reference_split	Epithelial_control	chr1:14	-0.17410332230992387	18
reference_split	Epithelial_control	chr1:15	-0.06053762986637186	22
reference_split	Epithelial_control	chr1:16	-0.02378798939843644	22
reference_split	Epithelial_control	chr1:17	-0.0646798040684068	22
reference_split	Epithelial_control	chr1:18	-0.09902048674754206	22
reference_split	Epithelial_control	chr1:19	-0.10005253430592516	20
reference_split	Epithelial_control	chr1:2	-0.015822629984890032	22
reference_split	Epithelial_control	chr1:20	-0.01916769535096606	22
reference_split	Epithelial_control	chr1:21	0.01492805973922733	18
reference_split	Epithelial_control	chr1:22	0.018494188297383727	22
reference_split	Epithelial_control	chr1:23	0.006838397316609658	19
reference_split	Epithelial_control	chr1:24	-0.0006815942326345293	17
reference_split	Epithelial_control	chr1:3	0.003229332514693109	22
reference_split	Epithelial_control	chr1:4	0.07626235313045693	22
reference_split	Epithelial_control	chr1:5	0.09170024388607816	22
reference_split	Epithelial_control	chr1:6	0.02657740578291774	20
reference_split	Epithelial_control	chr1:7	0.00434706016761769	20
reference_split	Epithelial_control	chr1:8	-0.00813850953206631	22
reference_split	Epithelial_control	chr1:9	-0.014067546031766603	20
reference_split	Epithelial_control	chr20:0	0.03694539491030975	22
reference_split	Epithelial_control	chr20:1	0.06298721734100964	9
reference_split	Epithelial_control	chr20:2	0.05544324483049222	19
reference_split	Epithelial_control	chr20:3	0.019416683522415264	22
reference_split	Epithelial_control	chr20:4	-0.0044704614684948	22
reference_split	Epithelial_control	chr20:5	0.0012439114439743964	22
reference_split	Epithelial_control	chr20:6	0.012947161702493357	20
reference_split	Epithelial_control	chr21:0	NA	0
reference_split	Epithelial_control	chr21:1	NA	0
reference_split	Epithelial_control	chr21:2	0.005977829946777627	4
reference_split	Epithelial_control	chr21:3	0.057692907057661176	22
reference_split	Epithelial_control	chr21:4	0.09219607386184701	22
reference_split	Epithelial_control	chr22:1	0.08068707837311122	13
reference_split	Epithelial_control	chr22:2	0.06514214584698869	22
reference_split	Epithelial_control	chr22:3	0.012330952866805227	22
reference_split	Epithelial_control	chr22:4	0.011374176830232135	22
