mode	subtype	bin_id	n_pairs	mean_tumor_minus_adjacent_log2
reference_split	Mast_cells	chr10:8	5	0.007465814285609426
reference_split	Mast_cells	chr10:9	5	0.004022120439530436
reference_split	Mast_cells	chr11:0	5	0.010109342867709096
reference_split	Mast_cells	chr11:1	5	0.0012861809667251984
reference_split	Mast_cells	chr11:10	5	0.00412776719838792
reference_split	Mast_cells	chr11:11	5	-0.0016113865446533786
reference_split	Mast_cells	chr11:12	5	0.010385828112466286
reference_split	Mast_cells	chr11:3	5	0.006697058393870241
reference_split	Mast_cells	chr11:4	5	0.030162812755841744
reference_split	Mast_cells	chr11:5	5	0.023955999479426948
reference_split	Mast_cells	chr11:6	5	0.005566272996352158
reference_split	Mast_cells	chr11:7	5	-0.001650089129558667
reference_split	Mast_cells	chr11:8	5	0.0034381865584347743
reference_split	Mast_cells	chr11:9	5	-0.008547654138936104
reference_split	Mast_cells	chr12:0	5	0.0011730199144044337
reference_split	Mast_cells	chr12:1	5	-0.0029679052125375456
reference_split	Mast_cells	chr12:10	5	0.019441063593517893
reference_split	Mast_cells	chr12:11	5	0.013417554319265765
reference_split	Mast_cells	chr12:12	5	0.0063841480500290496
reference_split	Mast_cells	chr12:13	2	0.0934692028513145
reference_split	Mast_cells	chr12:2	5	0.005858305085150612
reference_split	Mast_cells	chr12:3	1	0.027811566383882564
reference_split	Mast_cells	chr12:4	5	0.00552934962075229
reference_split	Mast_cells	chr12:5	5	0.002239829338989355
reference_split	Mast_cells	chr12:6	5	0.0040409838973842205
reference_split	Mast_cells	chr12:7	5	0.01483846935426118
reference_split	Mast_cells	chr12:9	5	0.012259873786437992
reference_split	Mast_cells	chr13:11	5	0.006239779468589871
reference_split	Mast_cells	chr13:2	5	0.02993092756917855
reference_split	Mast_cells	chr13:3	5	0.05349307109985056
reference_split	Mast_cells	chr13:4	5	0.060802654823223466
reference_split	Mast_cells	chr13:7	5	0.032747427074053384
reference_split	Mast_cells	chr13:9	5	0.026262526103049234
reference_split	Mast_cells	chr14:10	5	0.010924572957386254
reference_split	Mast_cells	chr14:2	5	0.027923652948517896
reference_split	Mast_cells	chr14:3	5	-0.018389786658131197
reference_split	Mast_cells	chr14:4	3	-0.03687547486993947
reference_split	Mast_cells	chr14:5	5	-0.01666843319053422
reference_split	Mast_cells	chr14:6	5	-0.01691352808118285
reference_split	Mast_cells	chr14:7	5	-0.01562611953776042
reference_split	Mast_cells	chr14:9	5	0.012389742445762266
reference_split	Mast_cells	chr15:3	5	-0.007513747571914235
reference_split	Mast_cells	chr15:4	5	-0.0165740407643735
reference_split	Mast_cells	chr15:5	5	-0.00917729118898544
reference_split	Mast_cells	chr15:6	5	-0.0024726028015691647
reference_split	Mast_cells	chr15:7	5	-0.016672285013573575
reference_split	Mast_cells	chr15:8	5	-0.01286111487357037
reference_split	Mast_cells	chr15:9	5	-0.010283642328112842
reference_split	Mast_cells	chr16:0	5	0.04077076559923515
reference_split	Mast_cells	chr16:1	5	0.015479292714280158
reference_split	Mast_cells	chr16:2	5	-0.013379376469376956
reference_split	Mast_cells	chr16:3	5	-0.012225398038898513
reference_split	Mast_cells	chr16:4	1	-0.0132656866102014
reference_split	Mast_cells	chr16:5	5	-0.004311319645369336
reference_split	Mast_cells	chr16:6	5	-0.002755569441441355
reference_split	Mast_cells	chr16:7	5	-0.0036333373247037157
reference_split	Mast_cells	chr16:8	5	0.004615854079592151
reference_split	Mast_cells	chr17:0	5	-0.012750036813364646
reference_split	Mast_cells	chr17:1	5	-0.011177869944566836
reference_split	Mast_cells	chr17:2	5	0.000373292558212502
reference_split	Mast_cells	chr17:3	5	-0.015858655995764134
reference_split	Mast_cells	chr17:4	5	0.009405452690181438
reference_split	Mast_cells	chr17:5	5	-0.011704335914122508
reference_split	Mast_cells	chr17:6	5	0.005405080353100348
reference_split	Mast_cells	chr17:7	5	0.0017462393328045612
reference_split	Mast_cells	chr17:8	5	-0.03532576458144617
reference_split	Mast_cells	chr18:0	5	0.041679769843875746
reference_split	Mast_cells	chr18:1	3	0.0171604674829221
reference_split	Mast_cells	chr18:2	4	0.005761215432051803
reference_split	Mast_cells	chr18:3	4	0.0010421476295162072
reference_split	Mast_cells	chr18:4	5	-0.001907838195442209
reference_split	Mast_cells	chr18:5	5	-0.00591106240356429
reference_split	Mast_cells	chr18:6	1	0.007567280364099572
reference_split	Mast_cells	chr18:7	4	-0.01846972710397952
reference_split	Mast_cells	chr19:0	5	0.00686469798405373
reference_split	Mast_cells	chr19:1	5	0.00744900877288982
reference_split	Mast_cells	chr19:2	2	0.054341234758102375
reference_split	Mast_cells	chr19:3	5	0.017220440601473052
reference_split	Mast_cells	chr19:4	5	-0.028399869986295474
reference_split	Mast_cells	chr19:5	5	-0.005441617907946152
reference_split	Mast_cells	chr1:0	5	0.007478374658177222
reference_split	Mast_cells	chr1:1	5	0.023927821696796046
reference_split	Mast_cells	chr1:10	5	-0.009840827367705973
reference_split	Mast_cells	chr1:11	5	-0.002403530077436846
reference_split	Mast_cells	chr1:14	5	0.019078438133899995
reference_split	Mast_cells	chr1:15	5	0.01089054683210153
reference_split	Mast_cells	chr1:16	5	-0.021701901435436512
reference_split	Mast_cells	chr1:17	5	-0.013443993387958564
reference_split	Mast_cells	chr1:18	5	-0.01859196865267236
reference_split	Mast_cells	chr1:19	5	0.006008939716311798
reference_split	Mast_cells	chr1:2	5	0.013438533306297526
reference_split	Mast_cells	chr1:20	5	0.027197187595499838
reference_split	Mast_cells	chr1:21	5	0.015221432574563787
reference_split	Mast_cells	chr1:22	5	0.005868544461846358
reference_split	Mast_cells	chr1:23	5	0.024094928096490893
reference_split	Mast_cells	chr1:24	5	0.03682062489236275
reference_split	Mast_cells	chr1:3	5	0.003993359461010113
reference_split	Mast_cells	chr1:4	5	-0.013900812413159718
reference_split	Mast_cells	chr1:5	5	0.0015164610581678978
reference_split	Mast_cells	chr1:6	5	0.02421277678162277
reference_split	Mast_cells	chr1:7	5	0.0453736704055237
reference_split	Mast_cells	chr1:8	5	0.03104658038048419
reference_split	Mast_cells	chr1:9	5	-0.0006415147820894404
reference_split	Mast_cells	chr20:0	5	0.0033489722715032352
reference_split	Mast_cells	chr20:1	2	-0.030313283502419637
reference_split	Mast_cells	chr20:2	5	0.011389868526929015
reference_split	Mast_cells	chr20:3	5	0.016663823458350484
reference_split	Mast_cells	chr20:4	5	0.004788434926197438
reference_split	Mast_cells	chr20:5	5	0.003373958468618092
reference_split	Mast_cells	chr20:6	5	0.026377980207176598
reference_split	Mast_cells	chr21:2	1	-0.048416741357709236
reference_split	Mast_cells	chr21:3	5	0.002895863688981411
reference_split	Mast_cells	chr21:4	5	-0.00617905738810951
reference_split	Mast_cells	chr22:1	5	-0.0012787938424092386
reference_split	Mast_cells	chr22:2	5	0.0023530481958027845
reference_split	Mast_cells	chr22:3	5	0.03700258458938948
reference_split	Mast_cells	chr22:4	5	0.02124796143697715
reference_split	Mast_cells	chr2:0	5	0.006143513920516784
reference_split	Mast_cells	chr2:1	5	0.003243620225681201
reference_split	Mast_cells	chr2:10	5	-0.00773739828155322
reference_split	Mast_cells	chr2:11	5	-0.0006612093654016881
reference_split	Mast_cells	chr2:12	4	0.018656021515490773
reference_split	Mast_cells	chr2:13	5	0.02275778903845841
reference_split	Mast_cells	chr2:15	5	0.029001867647965834
reference_split	Mast_cells	chr2:16	5	0.011539135483596811
reference_split	Mast_cells	chr2:17	5	-0.009794738526691028
reference_split	Mast_cells	chr2:18	4	-0.03716702679090519
reference_split	Mast_cells	chr2:19	5	-0.05361399790529151
reference_split	Mast_cells	chr2:2	5	0.018182463357131064
reference_split	Mast_cells	chr2:20	5	-0.04537619198565662
reference_split	Mast_cells	chr2:21	5	-0.008293153657087778
reference_split	Mast_cells	chr2:22	1	0.0
reference_split	Mast_cells	chr2:23	5	0.006703350410434433
reference_split	Mast_cells	chr2:24	5	-0.009891929656535386
reference_split	Mast_cells	chr2:3	5	0.012586695857157099
reference_split	Mast_cells	chr2:4	5	0.006826136783506328
reference_split	Mast_cells	chr2:5	4	-0.0038145114095583833
reference_split	Mast_cells	chr2:6	5	-0.006425927404403056
reference_split	Mast_cells	chr2:7	5	-0.014574189741674579
reference_split	Mast_cells	chr2:8	5	0.004833640392066166
reference_split	Mast_cells	chr2:9	5	0.0020411374617535804
reference_split	Mast_cells	chr3:0	5	-0.038455677503618044
reference_split	Mast_cells	chr3:1	5	-0.003605199598343478
reference_split	Mast_cells	chr3:10	5	-0.020301703797993825
reference_split	Mast_cells	chr3:11	5	-0.001432488909631692
reference_split	Mast_cells	chr3:12	5	0.016080359914708253
reference_split	Mast_cells	chr3:13	5	0.03344403419831538
reference_split	Mast_cells	chr3:14	5	0.012281600410237506
reference_split	Mast_cells	chr3:15	5	-0.016138585158510056
reference_split	Mast_cells	chr3:17	5	-0.03117443065377582
reference_split	Mast_cells	chr3:18	5	0.002715708535124811
reference_split	Mast_cells	chr3:19	5	0.029996471929087193
reference_split	Mast_cells	chr3:2	3	-0.0040078220261267295
reference_split	Mast_cells	chr3:3	5	0.010647433386361708
reference_split	Mast_cells	chr3:4	5	0.01246938768925864
reference_split	Mast_cells	chr3:5	5	0.019535140246642185
reference_split	Mast_cells	chr3:6	4	-0.02384955709834716
reference_split	Mast_cells	chr4:0	5	-0.012176815951734992
reference_split	Mast_cells	chr4:1	4	-0.005306370818412144
reference_split	Mast_cells	chr4:10	5	0.0158223795430123
reference_split	Mast_cells	chr4:11	4	0.0038287414947767487
reference_split	Mast_cells	chr4:12	4	0.002880079292122033
reference_split	Mast_cells	chr4:14	5	0.01649014498375371
reference_split	Mast_cells	chr4:15	5	0.010532605103408574
reference_split	Mast_cells	chr4:16	5	-0.018256373371794792
reference_split	Mast_cells	chr4:18	5	-0.017127777284254485
reference_split	Mast_cells	chr4:3	4	0.021793400113003132
reference_split	Mast_cells	chr4:4	5	0.028011075389116062
reference_split	Mast_cells	chr4:5	5	0.03161590100815275
reference_split	Mast_cells	chr4:7	5	0.01822360214130682
reference_split	Mast_cells	chr4:8	5	0.01413987868664548
reference_split	Mast_cells	chr4:9	5	0.019924051683800965
reference_split	Mast_cells	chr5:0	5	-0.003895128944222645
reference_split	Mast_cells	chr5:1	2	0.000954121213286474
reference_split	Mast_cells	chr5:11	5	-0.0005701757363395524
reference_split	Mast_cells	chr5:12	3	-0.05738672231942895
reference_split	Mast_cells	chr5:13	5	-0.02803412981943753
reference_split	Mast_cells	chr5:14	5	-0.00013858227632847358
reference_split	Mast_cells	chr5:15	5	-0.0031659942899725604
reference_split	Mast_cells	chr5:16	5	0.003746994524628402
reference_split	Mast_cells	chr5:17	5	0.04573992753954599
reference_split	Mast_cells	chr5:3	5	0.014561403979978349
reference_split	Mast_cells	chr5:4	4	-0.00847603168130268
reference_split	Mast_cells	chr5:5	5	-0.01191342403380583
reference_split	Mast_cells	chr5:6	5	-0.01124972617959597
reference_split	Mast_cells	chr5:7	5	0.004850501804692368
reference_split	Mast_cells	chr5:8	5	0.004704506287166099
reference_split	Mast_cells	chr5:9	5	0.005988400446450086
reference_split	Mast_cells	chr6:0	5	0.005492117634660415
reference_split	Mast_cells	chr6:1	5	-0.004954107847344795
reference_split	Mast_cells	chr6:10	5	-0.014995023636055357
reference_split	Mast_cells	chr6:11	5	-0.001756830177101272
reference_split	Mast_cells	chr6:12	4	-0.003745198232688627
reference_split	Mast_cells	chr6:13	5	-0.007222032102901917
reference_split	Mast_cells	chr6:14	5	-0.007589633090622087
reference_split	Mast_cells	chr6:15	5	0.002621148570363088
reference_split	Mast_cells	chr6:16	2	0.08827021386620437
reference_split	Mast_cells	chr6:2	5	-0.0330731326453536
reference_split	Mast_cells	chr6:3	5	-0.06258766087177298
reference_split	Mast_cells	chr6:4	5	0.018579700254551405
reference_split	Mast_cells	chr6:5	2	0.050026201528794376
reference_split	Mast_cells	chr6:7	5	-0.004642354474492097
reference_split	Mast_cells	chr6:8	5	-0.013551414644502494
reference_split	Mast_cells	chr7:0	5	-0.003242855303475567
reference_split	Mast_cells	chr7:1	5	-0.021377679776487264
reference_split	Mast_cells	chr7:10	5	0.0008987393426690693
reference_split	Mast_cells	chr7:11	3	0.0016062048340674412
reference_split	Mast_cells	chr7:12	5	-0.021997233484981994
reference_split	Mast_cells	chr7:13	5	-0.03388921827798248
reference_split	Mast_cells	chr7:14	5	-0.03158234253771528
reference_split	Mast_cells	chr7:15	5	-0.017698789228830825
reference_split	Mast_cells	chr7:2	5	-0.01601283690833476
reference_split	Mast_cells	chr7:3	5	-0.005032134405302624
reference_split	Mast_cells	chr7:4	5	-0.002052954070251062
reference_split	Mast_cells	chr7:6	2	0.0276217125011737
reference_split	Mast_cells	chr7:7	5	0.014840882736224706
reference_split	Mast_cells	chr7:8	2	0.015694473425763807
reference_split	Mast_cells	chr7:9	5	0.0028015897843228998
reference_split	Mast_cells	chr8:0	1	0.1559387024045937
reference_split	Mast_cells	chr8:1	5	0.022668138792819197
reference_split	Mast_cells	chr8:10	5	-0.01145078978022208
reference_split	Mast_cells	chr8:12	5	-0.02200827372775611
reference_split	Mast_cells	chr8:14	5	-0.005912096335801906
reference_split	Mast_cells	chr8:2	5	0.02347200784629253
reference_split	Mast_cells	chr8:3	5	0.026691838158315107
reference_split	Mast_cells	chr8:4	5	0.018661785647294194
reference_split	Mast_cells	chr8:5	5	0.02793899674196259
reference_split	Mast_cells	chr8:6	5	0.04021641704025085
reference_split	Mast_cells	chr8:7	5	0.05300650683781868
reference_split	Mast_cells	chr8:8	5	0.06690808564175578
reference_split	Mast_cells	chr8:9	5	0.035706271067434785
reference_split	Mast_cells	chr9:0	5	-0.016234724234921755
reference_split	Mast_cells	chr9:1	2	-0.06330145787952675
reference_split	Mast_cells	chr9:10	3	-0.013724180834028085
reference_split	Mast_cells	chr9:11	5	-0.006140881411901225
reference_split	Mast_cells	chr9:12	5	-0.006194872525086351
reference_split	Mast_cells	chr9:13	5	-0.0015648179858911103
reference_split	Mast_cells	chr9:3	5	-0.02817331881435649
reference_split	Mast_cells	chr9:7	5	-0.007935582883937014
reference_split	Mast_cells	chr9:8	5	-0.009486804622846023
reference_split	Mast_cells	chr9:9	5	-0.0070115300117863325
reference_split	Monocytes	chr10:0	12	0.017604573050913935
reference_split	Monocytes	chr10:1	13	0.00143133641417181
reference_split	Monocytes	chr10:10	13	0.0012227731451438027
reference_split	Monocytes	chr10:11	13	0.00993305222928109
reference_split	Monocytes	chr10:12	12	-0.0022121823777414644
reference_split	Monocytes	chr10:13	4	0.0031046699443488053
reference_split	Monocytes	chr10:2	12	-0.0009832690349278995
reference_split	Monocytes	chr10:3	8	0.006719656400596316
reference_split	Monocytes	chr10:4	10	0.0026809916677231122
reference_split	Monocytes	chr10:5	1	0.014001945878101307
reference_split	Monocytes	chr10:6	13	-0.0038536482787900426
reference_split	Monocytes	chr10:7	13	0.0023445262344962965
reference_split	Monocytes	chr10:8	13	0.007364021549101923
reference_split	Monocytes	chr10:9	12	0.0038274914069694817
reference_split	Monocytes	chr11:0	13	0.010870483406530747
reference_split	Monocytes	chr11:1	13	-0.002818369010489554
reference_split	Monocytes	chr11:10	13	0.007202430911750548
reference_split	Monocytes	chr11:11	13	0.0050776345230864155
reference_split	Monocytes	chr11:12	12	2.427634436274797e-06
reference_split	Monocytes	chr11:13	1	0.0058696060467103295
reference_split	Monocytes	chr11:3	12	-0.00019016167407537874
reference_split	Monocytes	chr11:4	12	-0.004937028910400955
reference_split	Monocytes	chr11:5	12	-0.011730819716092527
reference_split	Monocytes	chr11:6	13	-0.003351998056870183
reference_split	Monocytes	chr11:7	13	-0.0030502986535109575
reference_split	Monocytes	chr11:8	12	-0.003599890805512516
reference_split	Monocytes	chr11:9	12	0.000205439253537599
reference_split	Monocytes	chr12:0	13	-0.0037934179389319425
reference_split	Monocytes	chr12:1	13	-0.0024203292274093766
reference_split	Monocytes	chr12:10	13	-0.0021890164592464154
reference_split	Monocytes	chr12:11	13	-0.00018142923459011734
reference_split	Monocytes	chr12:12	13	-0.0021666467567056005
reference_split	Monocytes	chr12:13	6	-0.006424752396155901
reference_split	Monocytes	chr12:2	13	-0.0009070876553865157
reference_split	Monocytes	chr12:3	4	-0.0013498742772892506
reference_split	Monocytes	chr12:4	13	0.0010466772620717321
reference_split	Monocytes	chr12:5	13	0.0027794278353382826
reference_split	Monocytes	chr12:6	13	-0.009420885092756374
reference_split	Monocytes	chr12:7	13	-0.02249424890998762
reference_split	Monocytes	chr12:8	1	-0.08726173902103172
reference_split	Monocytes	chr12:9	13	-0.013891185798988522
reference_split	Monocytes	chr13:10	1	-0.03068982032615209
reference_split	Monocytes	chr13:11	12	-0.012897349042268608
reference_split	Monocytes	chr13:2	13	0.01227215948510205
reference_split	Monocytes	chr13:3	12	0.008056194897263764
reference_split	Monocytes	chr13:4	13	-0.002721647955997245
reference_split	Monocytes	chr13:5	1	-0.00983577920619513
reference_split	Monocytes	chr13:7	12	-0.0072184786112992685
reference_split	Monocytes	chr13:9	11	-0.006212474645128097
reference_split	Monocytes	chr14:10	13	0.008068556990963753
reference_split	Monocytes	chr14:2	13	0.004569876664079459
reference_split	Monocytes	chr14:3	13	0.009804148218422754
reference_split	Monocytes	chr14:4	10	0.005158543075154027
reference_split	Monocytes	chr14:5	13	-0.0037218755560733167
reference_split	Monocytes	chr14:6	13	-0.01254332867740631
reference_split	Monocytes	chr14:7	13	-0.015893732145584222
reference_split	Monocytes	chr14:9	13	-0.0033813302312841694
reference_split	Monocytes	chr15:2	2	-0.021493727483410087
reference_split	Monocytes	chr15:3	12	-0.006463478701399873
reference_split	Monocytes	chr15:4	13	-0.004313862779802086
